2324756.664000,-98449.445674,-687101.896632,-3290041.054976,912510.734184,872176.774002,2794826.580561,481911.969585,1901981.396429,-5125667.937879,-4821146.211037,-1832463.471442,2615225.202752,2976086.242175,1318774.531355,2899394.875500,-3758383.093518,-1409814.064468,2094879.766046,1574051.349689,6072644.795566,-4406041.519203,-1238144.660236,-5202852.788010,-1870355.290836,2967036.370831,627306.455029,934470.379044,-915738.543234,1662538.403125,-1336534.963029,711912.823291,380943.244953,4340869.775631,-2341013.723430,-4074356.559080,2706734.025911,-1008464.393460,637365.547529,-748834.536755,240814.839452,-4118924.438347,3882241.542688,-101848.829667,5593221.670434,-4365116.641716,-2465711.846195,-463328.996964,4472115.952543,-2826676.543851,-239459.589857,1158328.911538,-549157.678069,347617.454766,935749.473326,-3505181.821960,3654648.999583,-2393987.753084,2542891.882920,-1600500.810349,828327.978154,-2807027.693784,3229586.607838,-94877.520443,-1679457.141978,-746589.946313,2445354.161638,-291239.726283,-994222.596515,-200005.872355,375003.405922,459036.498686,-404890.413844,3250.865466,173758.066154,168112.719864,-1359035.908676,1071186.707006,720347.665268,107465.581116,-2332269.374775,1358151.782952,1881436.626658,-3664310.490669,2885416.013203,-1139078.033216,122002.737174,60685.762194,-16836.456570
2293102.323773,-128651.375881,-655997.489956,-3241254.838987,905965.840781,892260.173020,2766545.773676,474269.661120,1867953.087502,-5085542.336190,-4820626.806570,-1819884.187433,2626441.295646,2972616.111100,1303098.305107,2885678.459196,-3760999.913777,-1409732.150764,2082800.238486,1559096.291892,6090221.628895,-4398410.560078,-1215118.402025,-5181202.718707,-1883226.983844,2970984.600961,629259.650081,915161.129919,-939596.387107,1652562.646237,-1326279.644668,713763.704080,384419.632674,4338529.921047,-2326804.832283,-4049800.003850,2685765.229165,-983297.058428,624476.857770,-763747.242151,218332.116150,-4109738.146676,3855900.156470,-66012.207876,5612450.723252,-4362072.231218,-2475368.340245,-466974.976811,4441378.418276,-2815217.411132,-214026.498225,1150234.949614,-555322.510486,335110.275479,961307.126062,-3508940.393877,3640464.963617,-2394663.653793,2547422.019486,-1591508.336699,820864.683351,-2806024.178054,3229958.361068,-100210.915886,-1677094.315904,-729549.678060,2419243.001265,-281352.274352,-989042.369723,-207179.803325,387605.592470,437497.331178,-383352.802518,-11377.391758,179077.429650,176948.877221,-1375399.740484,1073393.460221,736287.460697,95971.954204,-2337562.265107,1367675.144458,1877848.269185,-3660037.993768,2875700.527676,-1130546.251398,118875.881982,61076.165135,-16838.307546
2257800.949183,-161135.991493,-622304.528887,-3187158.931753,899488.071957,912551.567656,2735015.707835,465540.272435,1830782.236780,-5040938.381752,-4818122.992975,-1805145.298858,2637358.194008,2968854.422172,1285961.004614,2870310.014190,-3763112.477915,-1408855.390821,2068782.532874,1541094.384301,6106865.609240,-4388919.824776,-1189862.890720,-5155858.802127,-1895596.129133,2973894.377019,631023.061546,894175.706413,-964057.230256,1641473.495525,-1314760.394979,715214.921258,387709.333738,4333622.542341,-2310572.310339,-4021182.521836,2661284.696886,-955724.488910,610032.047848,-778289.271964,194139.790583,-4098345.131198,3826360.344181,-27618.993387,5629497.310379,-4356398.415621,-2484503.090150,-470689.794123,4406839.553384,-2802123.056614,-186484.488470,1141023.761221,-561645.836539,321128.329466,988654.168813,-3511125.890969,3623615.915294,-2394870.117357,2550976.463009,-1580569.687446,812551.486115,-2803887.840834,3228860.181470,-106034.903838,-1673517.729050,-710748.271487,2389418.203269,-270053.739669,-983094.029678,-215088.847853,401329.999383,414356.932470,-360963.316805,-26227.949913,184444.043757,186035.579906,-1391756.901813,1075297.550016,752080.310194,84925.582878,-2343106.229470,1377241.247881,1873942.715345,-3654590.294215,2864408.437230,-1121060.653182,115530.914205,61451.461693,-16830.856061
2218587.994748,-195723.798280,-586101.293347,-3127618.464369,893415.881395,932466.010266,2700300.171292,455546.521131,1790552.888947,-4991819.813358,-4813300.657958,-1788070.070881,2647689.531993,2965107.019875,1267449.021829,2853323.479036,-3764698.113210,-1406977.445376,2052640.303231,1519323.387934,6122060.411162,-4377389.948542,-1162393.464304,-5126425.575528,-1906892.689923,2975372.861420,632512.744327,871655.272653,-988627.783564,1629275.650096,-1302055.383575,716194.673142,390655.820380,4325526.014226,-2292184.759716,-3988047.753887,2632742.599181,-925741.178888,593949.375155,-791735.044159,168411.176995,-4084657.616111,3793593.722494,13111.375294,5643205.185110,-4347548.151919,-2492669.155625,-474351.045908,4368291.101328,-2787283.313286,-156972.272087,1130691.546354,-568061.708674,305566.636244,1017682.639548,-3511274.921134,3603845.875286,-2394565.418464,2553159.063502,-1567339.867476,803399.409591,-2800423.701515,3225932.105041,-112351.598589,-1668546.906865,-689913.757251,2355267.650187,-257055.965753,-976327.048032,-223788.788784,416217.928689,389714.354387,-338091.486439,-40933.840950,189713.818966,195236.395375,-1407741.928760,1076843.629228,767163.409569,74956.210446,-2349078.189547,1386635.117328,1869965.696038,-3647989.515545,2851440.715861,-1110583.606798,111986.936808,61796.431827,-16811.233611
2175390.603402,-232218.918290,-547536.561554,-3062468.632060,887869.356369,951541.345090,2662133.808460,444215.026186,1747299.528824,-4937970.006304,-4805473.050689,-1768308.210438,2656951.441380,2961221.386017,1247539.646250,2834560.616770,-3765433.359465,-1403856.625703,2034153.540113,1493509.795128,6134914.637958,-4363461.352331,-1132713.417509,-5092428.396784,-1916649.779624,2975021.571750,633588.311152,847626.841395,-1012815.645943,1615906.779573,-1288006.936801,716489.981511,393103.977771,4313555.418813,-2271444.564033,-3949921.235096,2599828.416676,-893375.286494,576132.050390,-803685.018317,141256.322774,-4068138.122989,3757357.608229,55873.196750,5652414.621889,-4334793.599472,-2499466.082540,-477901.002188,4325506.711522,-2770543.108750,-125570.971138,1119086.145627,-574403.878406,288378.117212,1048125.153967,-3508776.697414,3580718.012951,-2393512.586559,2553546.691201,-1551536.138839,793351.716639,-2795289.897772,3220716.775204,-119151.890839,-1661833.948389,-667188.310393,2316655.772392,-242340.773458,-968652.109033,-233263.317613,432199.196858,363734.656942,-315082.335797,-55167.516818,194761.212400,204347.812438,-1422838.914198,1077832.642943,781093.090900,66397.146023,-2355239.295462,1395573.004581,1865785.308915,-3639875.083342,2836572.538691,-1099086.813288,108274.937555,62095.108951,-16776.729707
2128000.412725,-270427.697481,-506747.620645,-2991549.189454,883086.422614,969248.605666,2620402.094337,431458.066203,1701082.432091,-4879203.667116,-4794079.393516,-1745616.069721,2664736.389683,2957233.807683,1226259.798887,2813938.344440,-3765096.472347,-1399272.475212,2013086.748242,1463111.775513,6144634.482164,-4346761.957774,-1100833.646291,-5053361.177656,-1924315.144733,2972387.504691,634154.446506,822155.494886,-1036098.272107,1601320.598238,-1272568.250262,715931.309953,394901.089443,4296980.892642,-2248153.246737,-3906269.983696,2562057.266278,-858624.986055,556494.984619,-813551.736881,112830.089587,-4048426.480026,3717451.951480,100390.468604,5655879.177024,-4317415.875740,-2504443.942294,-481235.407098,4278207.659278,-2751717.215305,-92408.865085,1106116.427998,-580541.827318,269477.962649,1079773.116484,-3503031.874258,3553852.946546,-2391583.085253,2551711.869668,-1532810.999792,782360.575443,-2788162.160826,3212742.292017,-126417.644047,-1653108.291648,-642470.401214,2273152.068234,-225742.744326,-959987.822226,-243521.882158,449236.625052,336571.753639,-292315.645167,-68564.168796,199439.008209,213204.063760,-1436595.495608,1078139.327759,793326.764434,59763.780239,-2361554.798974,1403794.200186,1861444.259163,-3630038.296850,2819600.562935,-1086513.264882,104412.094642,62333.226161,-16724.628752
2076196.654016,-310086.495005,-463856.450313,-2914709.746740,879357.258664,984930.375159,2575077.139395,417081.390930,1651981.337644,-4815441.855614,-4778580.868072,-1719716.422054,2670632.005042,2953338.809287,1203672.271464,2791404.685678,-3763525.525467,-1392929.501297,1989214.067890,1427454.724776,6150456.579253,-4327037.534025,-1066775.947929,-5008738.936744,-1929244.709057,2966987.387820,634044.042663,795400.732515,-1057855.704588,1585524.033116,-1255770.610476,714405.420285,395845.563399,4275049.261471,-2222136.762769,-3856580.610977,2518889.810473,-821517.920526,534928.427851,-820582.970494,83331.404751,-4025251.783366,3673804.156246,146339.840771,5652218.407647,-4294726.352540,-2507084.786566,-484230.358593,4226176.247748,-2730663.609018,-57661.112225,1091742.094699,-586364.545884,248770.416007,1112438.944315,-3493464.117518,3522892.498910,-2388606.029065,2547128.731404,-1510789.687961,770445.957594,-2778779.772191,3201562.715657,-134152.080408,-1642089.143077,-615617.385719,2224246.321119,-207041.490726,-950260.984687,-254594.343191,467327.684064,308368.741589,-270209.495977,-80715.982526,203595.550008,221598.524528,-1448496.969443,1077622.380615,803260.393233,55676.805299,-2368071.809152,1411013.893438,1857095.756928,-3618358.855267,2800357.395641,-1072827.341517,100433.265094,62488.927487,-16651.026520
2019849.918784,-350949.297352,-419048.905073,-2831814.389318,876915.366436,997984.084727,2525986.808699,400977.662953,1600085.352614,-4746502.288792,-4758289.785275,-1690275.948531,2674109.845483,2949511.679024,1179804.967346,2766859.935282,-3760427.378764,-1384582.091240,1962288.783386,1386053.904131,6151441.174827,-4303898.877463,-1030570.056765,-4958020.840242,-1930843.266735,2958343.234211,633136.055739,767431.665267,-1077495.097060,1568458.674758,-1237519.141287,711690.245712,395760.424337,4246965.929206,-2193182.863670,-3800285.009359,2469870.827035,-782089.816642,511335.086030,-824180.947534,52935.762916,-3998147.301063,3626201.966508,193364.665829,5640028.184067,-4265894.908325,-2506880.593020,-486792.497968,4169137.097575,-2707202.364625,-21460.087883,1075838.058284,-591706.206609,226187.502957,1145837.372617,-3479379.871989,3487389.285513,-2384395.106784,2539319.658813,-1485111.114531,757548.735232,-2766766.601421,3186651.100221,-142337.284908,-1628435.670804,-586629.360351,2169585.944252,-186107.409361,-939386.861217,-266470.758680,486398.037235,279334.523339,-249206.375405,-91211.517096,207070.661938,229320.074475,-1457994.870069,1076113.744390,810302.856051,54654.314939,-2374659.179586,1416918.067836,1852717.182190,-3604541.581106,2778614.957795,-1057984.485330,96365.188185,62545.779646,-16552.982797
1958807.490093,-392752.495622,-372502.553836,-2742692.685472,875955.927391,1007821.444528,2472934.411862,383040.793164,1545458.278296,-4672167.125332,-4732465.317647,-1656983.845769,2674650.694156,2945682.017368,1154660.468347,2740147.741155,-3755453.637842,-1373911.477246,1932038.757943,1338426.333736,6146566.913073,-4276894.158133,-992224.829573,-4900634.259605,-1928513.038808,2945944.800706,631247.825017,738307.776078,-1094386.421228,1550079.749251,-1217723.786162,707589.917579,394478.102388,4211900.893506,-2161071.867824,-3736820.498911,2414529.695613,-740383.962240,485635.500425,-823749.170259,21824.420537,-3966597.407392,3574402.534793,241090.618384,5617912.259785,-4230110.602465,-2503330.943512,-488818.580646,4106823.830161,-2681124.172591,16039.790556,1058257.716624,-596379.074952,201658.298163,1179674.603759,-3460077.806883,3446870.127538,-2378687.631364,2527734.634282,-1455417.583905,743642.352545,-2751741.915261,3167457.731067,-150950.585179,-1611794.732926,-555525.246201,2108850.812065,-162853.540838,-927258.817276,-279132.245366,506365.307900,249655.246903,-229706.399758,-99670.398997,209719.709802,236134.433256,-1464495.035214,1073397.237011,813894.800389,57180.188999,-2381147.178473,1421180.949801,1848261.536723,-3588253.406158,2754121.658054,-1041938.721659,92241.367022,62483.717482,-16426.948742
1892908.188563,-435178.021792,-324421.335942,-2647245.474880,876757.492259,1013749.478332,2415842.614283,363099.073255,1488230.933262,-4592323.319856,-4700425.541776,-1619500.165976,2671720.141164,2941920.923756,1128303.882445,2711202.130027,-3748337.975469,-1360653.484215,1898220.602142,1283945.032473,6134890.065576,-4245675.298756,-951785.059276,-4836010.745696,-1921566.575193,2929244.057711,628217.549965,708184.548253,-1107837.571248,1530369.416930,-1196382.739591,701919.203690,391783.547203,4169006.859728,-2125615.153317,-3665601.118774,2352346.966366,-696435.056008,457721.573955,-818540.864705,-9797.511732,-3930199.037422,3518277.085491,289113.154991,5584319.776197,-4186539.944061,-2495859.567092,-490175.423714,4038968.624799,-2652243.758456,54636.652742,1038921.123180,-600226.898745,175112.506084,1213655.757931,-3434853.913684,3400909.863285,-2371290.848041,2511821.545901,-1421314.289685,728714.040261,-2733365.410794,3143457.864160,-159980.187025,-1591837.244722,-522227.947006,2041580.477839,-137090.979833,-913797.228511,-292583.373457,527176.648875,219541.970980,-212198.227433,-105632.383978,211365.074295,241817.944533,-1467426.342742,1069325.563826,813354.983673,63898.975865,-2387497.028055,1423465.552719,1843812.935107,-3569265.649414,2726649.059118,-1024636.859164,88092.123665,62282.454161,-16269.232498
1822040.086086,-477923.645319,-275017.164190,-2545362.632335,879522.217952,1015142.100238,2354555.214746,341051.055904,1428490.949829,-4506755.435052,-4661410.127219,-1577541.090073,2664747.412177,2938164.265243,1100736.017103,2679882.265069,-3738703.504132,-1344484.351133,1860579.155538,1222137.722910,6115329.830304,-4209764.266323,-909301.962629,-4763578.335049,-1909371.330233,2907707.232905,623869.163001,677158.042397,-1117194.363328,1509260.870937,-1173416.991654,694483.499944,387499.520964,4117429.513514,-2086583.326226,-3586077.585727,2282870.469066,-650314.879833,427526.910252,-807939.233970,-41690.974200,-3888465.879726,3457598.716794,337024.472126,5537779.270259,-4134347.271677,-2483909.323834,-490767.259112,3965307.958249,-2620348.413690,94146.473314,1017694.606843,-603060.740183,146496.318525,1247446.651926,-3402976.589261,3349034.635469,-2361941.448611,2491015.889325,-1382430.944796,712718.397017,-2711222.469624,3114071.666654,-169388.345451,-1568221.564859,-486738.985701,1967442.399490,-108733.366847,-898898.500911,-306781.210171,548705.490927,189228.276528,-197112.548042,-108704.154382,211856.199516,246133.338902,-1466179.814863,1063674.633065,808111.717399,75302.395778,-2393522.974264,1423426.269561,1839325.060058,-3547225.582062,2695919.534222,-1006015.075175,83943.919475,61923.471561,-16076.431395
1746076.733667,-520616.644470,-224523.467288,-2436963.634924,884501.323373,1011288.196970,2288997.156165,316719.425845,1366389.659632,-4415383.831193,-4614714.477325,-1530774.794858,2653185.820655,2934466.801730,1072032.366669,2646099.022318,-3726242.828570,-1325092.549187,1818855.894091,1152392.560424,6086895.965442,-4168797.818488,-864819.501179,-4682767.448736,-1891252.247969,2880786.593669,618005.629867,645376.376078,-1121726.812106,1486754.895337,-1148827.145430,685096.359560,381419.776991,4056317.871803,-2043790.825082,-3497673.931012,2205573.730780,-602105.560904,394965.534091,-791184.841384,-73613.184248,-3840974.644478,3392255.648628,384356.507017,5476727.202393,-4072708.621453,-2466890.771129,-490455.425452,3885599.097146,-2585240.130613,134330.547385,994493.598674,-604707.071582,115750.132189,1280723.859949,-3363734.984098,3290814.694002,-2350392.996098,2464717.110195,-1338394.014796,695679.697466,-2684973.654820,3078760.098477,-179157.247204,-1540610.614297,-449007.575388,1886016.618699,-77626.164885,-882475.945864,-321708.351956,570866.195510,158941.377693,-184927.225302,-108444.351833,211031.337827,248829.698842,-1460140.903351,1056260.552405,797503.260284,92008.041878,-2399147.602694,1420709.560680,1834865.775291,-3521883.939017,2661701.856769,-986029.467462,79834.971651,61383.671264,-15844.448579
