319636.065313,-2969326.683795,-4418084.965724,1049022.506347,9703039.238927,-546032.247087,211961.231816,-6663503.292493,5456032.853034,-113819.361371,-5202538.489498,792089.620464,5308986.387716,-6237903.880251,-260369.139207,4888013.384523,2912770.346803,2886314.865057,-7929319.582796,-464075.669741,4926177.368097,-8046679.448801,-462656.827606,900247.720460,3031847.930505,1384591.483959,3046170.601592,3687729.146851,-6487979.316978,-887737.287839,-2731782.979456,-1889194.721083,5366681.595630,323537.636697,-1335980.525014,2421933.281151,-773886.807955,-5267857.962428,1701239.887354,7015412.420707,1771546.311853,-9071336.671159,-317055.489002,-133538.286925,5285956.568508,-2774957.429290,204166.360073,2867411.729201,-2677796.543541,-2351001.495540,4872180.916936,-1613800.211498,-2843882.606476,2269182.867721,-1823681.133265,5940684.084145,-3767501.005983,-2637795.366031,-1317437.310459,7816488.384628,-5526124.120740,1665487.148073,-2514936.066092,5951146.951309,-7387171.134974,4257938.134057,-647391.295067,1557335.744355,-4707113.041366,5405632.306128,-2254982.219567,-3117475.307373,5731984.487207,-3802351.772555,1720473.077375,-1318805.681811,1042851.797906,-1355715.966753,2204775.421163,-809266.885214,-2385770.491071,3243534.616130,-1513353.709009,191563.964385,-62432.185339,176090.757760,-107651.954113,19198.216876
295431.148295,-2973437.162491,-4396313.202531,1056129.956540,9729908.430774,-543622.858743,206619.928290,-6613181.549016,5405143.380186,-175080.752904,-5222773.339619,799098.501937,5281805.167006,-6138817.322761,-247122.117608,4849957.778703,2884960.785386,2911316.014467,-7907866.662138,-460351.818624,4930215.333219,-7974634.207240,-530174.885928,825242.814931,3099932.038743,1368749.966527,3036360.490738,3619229.863393,-6469759.724114,-869922.566291,-2698404.775761,-1840057.634624,5326396.114452,312758.282952,-1321379.673048,2474953.887782,-767209.525993,-5284983.603656,1629816.010053,6948752.043436,1743315.297100,-8978041.622020,-273969.958301,-115365.768066,5323190.642111,-2828245.924763,183182.519681,2816373.659980,-2668533.083604,-2286940.678418,4854287.136864,-1624911.022614,-2835964.080552,2254817.739411,-1764172.959584,5864824.801488,-3789187.309624,-2560024.379646,-1310322.365981,7748930.331193,-5485058.573773,1654811.708439,-2512788.141055,5932213.436256,-7343788.446136,4224656.990043,-630574.684322,1509600.992914,-4616260.071594,5324547.288361,-2243031.891959,-3056458.839620,5661370.439056,-3774892.037547,1727502.570049,-1325472.507961,1030779.456909,-1327011.034819,2154960.017049,-763980.725222,-2363433.022971,3171814.045200,-1481205.170551,214904.498965,-90414.135514,185694.776075,-108538.030021,19134.397525
269357.200603,-2976208.497421,-4370575.583714,1063437.642679,9753617.518020,-541055.171966,200624.711809,-6555421.138921,5347210.998109,-240731.097002,-5242051.501645,806499.564592,5249406.232672,-6028304.175721,-232723.654007,4806134.892690,2853662.025268,2936581.898505,-7880077.456000,-456394.569080,4931648.085090,-7892323.939744,-602684.057711,744159.529679,3171108.141134,1350803.377850,3024174.474155,3543264.689348,-6446332.211648,-850502.697464,-2660902.313868,-1785710.204839,5280462.280436,300994.019477,-1305014.020287,2530384.422826,-759582.147349,-5300608.787551,1551812.336925,6872988.495530,1712053.888824,-8872737.076382,-226969.431806,-95822.374964,5360753.148006,-2884243.751940,160235.334190,2759614.297774,-2657027.474131,-2216326.208583,4832101.748040,-1636036.363142,-2825521.229830,2237824.730490,-1699087.940034,5779761.627632,-3810333.971192,-2474642.590371,-1302026.483386,7671592.463472,-5437528.948695,1642334.975344,-2509069.789284,5908493.751769,-7292881.296139,4186253.908175,-611887.584919,1457210.203689,-4515760.818172,5234178.924983,-2228855.897358,-2988981.142493,5581954.549275,-3742967.435574,1733928.822525,-1331832.678770,1017195.999797,-1295309.301403,2099908.536882,-714612.022713,-2337804.335422,3092262.490523,-1445438.716927,239845.708992,-120418.295628,195843.346729,-109392.587453,19048.791562
241567.611642,-2977177.287721,-4340347.354250,1070830.488098,9772576.403194,-538352.676136,193930.182021,-6489573.620078,5281670.334218,-310337.907043,-5259605.907783,814233.523040,5211097.506695,-5905858.016714,-217221.614359,4755981.921105,2818633.003579,2961535.061618,-7844747.132135,-452244.364152,4929672.043902,-7798871.729817,-679758.281666,657383.372418,3244364.382753,1330548.752378,3009187.116693,3459635.138326,-6416769.472816,-829493.568892,-2619049.937026,-1725996.128665,5228456.553478,288264.106863,-1286783.057493,2587487.417819,-750940.404245,-5313935.081875,1467320.329366,6787389.462206,1677688.647685,-8754623.627750,-176095.283541,-74986.335021,5397784.089082,-2942274.847818,135296.224791,2696869.642928,-2642880.686464,-2139059.977564,4804935.954489,-1646891.034866,-2812071.599787,2217908.062595,-1628529.464948,5684976.602114,-3830225.515831,-2381581.887489,-1292403.866718,7583558.106243,-5382875.231468,1627871.384045,-2503399.851475,5879158.209765,-7233513.039522,4142164.985272,-591223.566623,1400152.622998,-4405411.527026,5134171.299116,-2212191.129010,-2914880.508914,5493205.978973,-3706099.004356,1739422.077899,-1337648.513635,1002020.608622,-1260549.038789,2039491.846915,-661230.927287,-2308552.752768,3004593.922596,-1405900.834665,266222.111281,-152272.093663,206436.702089,-110184.504942,18937.193644
212155.204317,-2975824.963321,-4305110.799970,1078082.916019,9785212.918247,-535525.714004,186406.853963,-6414841.720306,5207962.680108,-383458.753177,-5274455.512322,822155.863602,5166152.803639,-5771041.586294,-200606.852712,4698893.003192,2779822.058138,2985486.484787,-7800889.878541,-447894.951803,4923377.001724,-7693401.957203,-760955.055364,565129.402293,3318899.352829,1307982.500246,2991108.754129,3368122.240726,-6380082.956989,-806956.304891,-2572640.206493,-1660941.159249,5169771.447739,274588.212942,-1266602.752292,2645428.784573,-741112.484584,-5323904.178047,1376426.928538,6691317.513699,1640134.372791,-8622881.920377,-121496.127631,-53017.346658,5433168.216924,-3001652.117556,108556.516925,2628114.361719,-2625860.529186,-2055071.490343,4772081.376655,-1657162.434970,-2795183.327850,2194726.937618,-1552549.475675,5580055.731070,-3848113.144990,-2280945.394136,-1281391.597502,7484104.993581,-5320457.528932,1611195.796683,-2495404.238623,5843405.441486,-7164833.669662,4092002.289013,-568612.093556,1338412.458483,-4284930.278983,5024056.318149,-2192622.111245,-2834150.561984,5394703.163848,-3663843.065358,1743632.026151,-1342649.162130,985161.986950,-1222711.521982,1973700.956166,-604011.660490,-2275427.293091,2908707.442731,-1362500.228907,293813.327549,-185758.413931,217366.436083,-110883.644374,18795.853273
181335.343428,-2971630.927744,-4264272.045938,1085129.201786,9789624.372948,-532628.253214,178084.588058,-6330516.119518,5125407.972423,-459549.154072,-5285808.141436,830233.522049,5113777.027065,-5623273.279851,-182982.713560,4634240.430414,2736843.777751,3007802.820605,-7746946.531967,-443413.549194,4911853.454823,-7574898.430734,-845715.306749,467936.502768,3393367.697614,1282785.559488,2969383.327437,3268499.967072,-6335191.134799,-782920.155218,-2521370.892743,-1590304.433313,5103982.087638,260001.123008,-1244362.032334,2703372.644486,-730091.391821,-5329660.698233,1279297.050956,6583877.873320,1599332.376032,-8476626.590203,-63197.741715,-30023.250850,5466007.004498,-3061549.604178,79900.243014,2552962.936111,-2605412.830013,-1964275.642446,4732727.704905,-1666516.760971,-2774243.205587,2167884.809392,-1471241.274922,5464361.479684,-3863154.314326,-2172641.398000,-1268777.960453,7372089.433063,-5249463.800938,1592079.549608,-2484638.937699,5800272.442449,-7085726.688490,4035050.269429,-543910.320587,1272030.579950,-4154157.544786,4903500.768074,-2169930.361880,-2746510.142484,5285738.455522,-3615575.530919,1746129.938114,-1346529.541136,966516.263777,-1181709.209849,1902342.781217,-543001.300096,-2238024.107616,2804233.966187,-1315045.562624,322411.958467,-220647.043950,228495.426423,-111447.100951,18618.957484
149252.510032,-2964007.658916,-4217259.275971,1091744.764389,9783952.614990,-529671.745264,168875.461237,-6235775.376611,5033403.783114,-538061.108143,-5292579.404012,838322.794047,5053157.374225,-5462127.496105,-164355.813298,4561394.114726,2689578.759622,3027701.842048,-7681715.810297,-438836.886831,4894101.832439,-7442388.179615,-933486.730925,366180.806472,3466700.237727,1254900.790372,2943638.053288,3160581.329433,-6280998.063190,-757469.765944,-2464992.109293,-1514081.294578,5030476.342050,244520.529832,-1219984.864771,2760344.410811,-717721.931241,-5330055.399838,1176124.558670,6464339.198870,1555218.645272,-8314992.769379,-1384.389699,-6177.343632,5495061.230284,-3121130.214791,49500.357203,2471350.983047,-2581217.715497,-1866648.200675,4686081.461304,-1674591.825040,-2748737.337445,2137007.519560,-1384725.480159,5337439.035877,-3874468.233897,-2056810.144206,-1254458.151336,7246661.867195,-5169174.120505,1570278.769862,-2470672.372533,5748843.491288,-6995218.239333,3970828.854674,-517122.380635,1201034.024896,-4012872.785666,4772070.670539,-2143698.367599,-2651946.050882,5165839.700644,-3560788.184366,1746503.272362,-1348965.591425,945968.687664,-1137515.275917,1825417.735318,-478426.633079,-2196042.756557,2691077.963191,-1263454.644964,351760.199660,-256672.921974,239692.750820,-111839.874754,18402.281346
116109.968010,-2952367.844136,-4163406.392025,1097749.001228,9766186.970070,-526713.772715,158674.899783,-6129763.063200,4931251.635841,-618377.784160,-5293726.844683,846315.085757,4983441.742016,-5287043.184096,-144795.196811,4479626.176931,2637816.090682,3044401.431125,-7603740.140568,-434168.815325,4869051.764891,-7294846.758162,-1023662.371606,260322.206021,3537656.770084,1224154.164165,2913385.700949,3044138.461103,-6216315.817341,-730646.384051,-2403256.211098,-1432174.904200,4948666.218048,228205.704416,-1193347.602647,2815371.384333,-703909.068894,-5323987.870759,1067060.826251,6331845.818006,1507704.589873,-8137024.933840,63863.258704,18355.315204,5519138.798637,-3179496.684922,17408.671065,2383061.132596,-2552843.854149,-1762106.903135,4631278.072425,-1681014.309852,-2718077.258092,2101690.427259,-1293113.765083,5198712.801285,-3881136.649786,-1933477.508748,-1238294.430608,7106796.419189,-5078782.721219,1545540.674586,-2453032.258443,5688098.059042,-6892175.692736,3898708.861752,-488192.369189,1125453.295524,-3860846.842546,4629324.207830,-2113556.036087,-2550324.463280,5034392.426552,-3498885.116425,1744313.911751,-1349640.755635,923421.532721,-1090078.555490,1742813.880235,-410405.965655,-2149125.446695,2568980.163890,-1207559.267991,381596.756871,-293565.743068,250811.318172,-112018.568945,18140.177739
82113.251759,-2936088.743534,-4102082.018779,1102955.361916,9734212.290947,-523770.861467,147440.076298,-6011650.892774,4818295.995666,-699847.753074,-5288146.294536,854074.911758,4903777.769579,-5097590.129171,-124360.714840,4388281.941898,2581320.415330,3057085.175751,-7511559.823311,-429452.995516,4835628.175845,-7131257.930424,-1115550.554121,150894.794979,3604901.112276,1190377.053041,2878147.413112,2919009.347627,-6139946.362839,-702537.200175,-2335891.039251,-1344536.376816,4857975.297002,211086.243839,-1164371.718776,2867410.877319,-688552.481644,-5310291.387465,952379.491701,6185578.196558,1456752.743983,-7941841.360507,132359.215910,43390.964773,5536969.938541,-3235687.069873,-16268.132215,2287942.903462,-2519847.388294,-1650675.030851,4567456.277527,-1685381.097559,-2681670.610685,2061533.806210,-1196581.008407,5047663.824289,-3882182.175577,-1802767.590506,-1220131.672566,6951494.636307,-4977501.207709,1517616.080157,-2431236.003852,5617021.072647,-6775511.051906,3818102.456186,-457081.210809,1045362.851298,-3697936.754156,4474887.071679,-2079127.496711,-2441572.403219,4890831.810797,-3429274.426947,1739089.732209,-1348199.476174,898768.692962,-1039374.612204,1654495.174209,-339151.669622,-2096924.775364,2437795.544667,-1147258.577502,411639.452568,-331023.802045,261696.330808,-111940.710414,17827.411302
47493.462426,-2914523.495690,-4032639.028303,1107143.206841,9685864.580363,-520893.190572,135096.206062,-5880603.867257,4693885.336992,-781746.666255,-5274658.554235,861474.901747,4813276.667695,-4893347.086997,-103125.444136,4286660.332782,2519920.738491,3064864.120332,-7403705.901188,-424716.271757,4792708.078674,-6950610.111496,-1208426.636350,38486.194808,3667022.771554,1153460.232177,2837435.990359,2785054.142378,-6050674.242934,-673219.348641,-2262658.394622,-1251159.013354,4757810.505582,193221.504295,-1132955.086276,2915329.162302,-671542.954217,-5287731.456793,832379.571351,6024731.605500,1402315.493530,-7728559.592415,203909.254414,68719.739729,5547182.188562,-3288650.702978,-51411.036373,2185884.338341,-2481809.429808,-1532373.680867,4493726.208214,-1687275.372551,-2638913.827383,2016117.321071,-1095320.041655,4883816.673174,-3876593.075079,-1664869.779281,-1199833.297748,6779799.176269,-4864537.916966,1486243.217483,-2404785.006806,5534558.995702,-6644098.174856,3728421.849464,-423781.396737,960872.992699,-3524034.871665,4308408.193981,-2040022.653351,-2325666.925140,4734640.624927,-3351379.732339,1730349.079246,-1344272.628130,871899.786218,-985391.882822,1560461.689302,-264911.416031,-2039099.767712,2297409.489815,-1082453.747079,441578.962345,-368722.560464,272185.385151,-111562.922370,17458.750228
12496.139587,-2887018.761114,-3954386.471229,1110117.165027,9618922.405954,-518160.345771,121549.414356,-5735753.123831,4557316.450873,-863327.525446,-5252085.367623,868364.847243,4711054.410404,-4673870.682854,-81150.782388,4174043.981576,2453432.794450,3066855.070773,-7278631.651288,-419978.373460,4739108.456839,-6751901.928743,-1301530.768966,-76337.052830,3722600.475490,1113252.267532,2790779.418417,2642113.061993,-5947210.673424,-642804.657762,-2183294.603672,-1152013.984182,4647551.478587,174668.553559,-1099028.585153,2958014.604835,-652755.880665,-5255059.663426,707342.004453,5848444.939672,1344365.530969,-7496281.038352,278367.451231,94117.240054,5548392.413072,-3337371.597664,-87871.415993,2076762.911764,-2438303.162728,-1407221.925127,4409176.670020,-1686271.388061,-2589176.739013,1965003.837978,-989510.339682,4706641.401484,-3863333.946166,-1519927.496768,-1177273.802021,6590703.287647,-4739064.227031,1451149.892843,-2373170.940705,5439638.771660,-6496786.554489,3629065.896178,-388286.395775,872083.901046,-3338995.704086,4129490.008718,-1995834.563279,-2202545.204852,4565231.161813,-3264573.806739,1717590.534380,-1337485.023424,842692.748361,-928092.723943,1460678.833153,-187913.720971,-1975291.850425,2147672.634538,-1013011.684741,471060.469767,-406289.093633,282087.103766,-110832.663451,17027.715900
