-375686.554186,-1517972.379346,-2483288.174441,779412.869560,5382654.414303,-846843.623375,-4063130.280356,127819.582952,988379.437958,-1293492.978540,2506264.400408,1487456.119191,2020687.811289,-3229429.063966,4218662.637475,3033304.727056,-2001968.024844,-4057736.104527,-146296.200571,-4376564.256607,6125853.969974,-3767815.667510,-1302279.171979,-2525293.165422,2373019.506685,2544274.699573,3270935.739769,-1663949.633104,-3284405.158372,-1595570.668674,3721194.857920,2835109.241788,3987211.628481,42258.222384,-6981661.067885,-1678850.281205,-2289215.566412,-3844554.801539,6761581.942257,-809543.725161,6169764.126338,-2613824.337108,755239.454243,-1339530.260880,-1118238.429844,23274.463681,-797271.047513,-1223771.675592,2243561.695572,-969413.373445,2324168.318428,-817306.702315,-1153500.956999,805269.498674,-2557810.681903,3385075.412089,737147.597471,-2607052.481979,-984507.137000,2493864.150064,-853542.685260,-52965.474539,141540.096046,-352128.367203,1820138.970541,-3316311.009830,1912108.563383,995063.113153,-1900827.297653,1058285.753468,-812856.178096,878617.081345,590748.913026,-2141802.572614,1362764.584846,491565.567537,-1563109.245414,1628932.917662,-1266216.947012,1040458.962985,-840608.721132,479662.267005,61337.383283,-315247.315474,283264.208817,-481407.064649,539402.918614,-257530.046474,47622.556720,-2623.036680
-376031.866253,-1520084.321079,-2474767.169008,788632.610157,5367100.542595,-853739.909243,-4051158.148904,138190.557370,993986.959551,-1299812.177900,2484767.409349,1485650.134299,2015327.689305,-3223416.684414,4208943.422606,3045142.833415,-1998918.991913,-4060036.749625,-160793.293073,-4341732.847782,6130858.813995,-3766577.456943,-1320825.252736,-2532169.926756,2385041.304603,2542925.048861,3254102.318672,-1661436.304234,-3270838.248422,-1605373.218444,3714835.920889,2828214.632738,3996410.218340,40672.317916,-6955259.947394,-1680951.462639,-2295130.874488,-3838820.819841,6759402.246412,-814382.946195,6140055.941426,-2609370.201634,774991.298705,-1352577.340000,-1109109.165669,19841.885358,-785775.012678,-1210245.782745,2231180.412460,-975635.208051,2312389.466678,-815935.586634,-1142729.376126,806344.791491,-2550714.506087,3371122.975556,742194.276159,-2612177.801160,-985963.005185,2505810.653990,-856685.255057,-54683.319783,141302.111856,-356616.088241,1819471.463518,-3308903.386324,1919370.963852,970768.489529,-1881116.083293,1052023.442043,-810562.979707,871788.548536,596905.703510,-2141099.834193,1363335.829456,483786.281201,-1551354.801609,1615501.300916,-1253894.939582,1030940.029108,-830049.083962,467908.057639,67427.983214,-315115.408560,280955.738584,-477498.350523,535811.843050,-256316.108154,47629.595662,-2666.042562
-376076.954549,-1521021.541644,-2464170.531293,797401.106153,5346346.130577,-860327.659554,-4035190.501782,149441.757948,999410.247281,-1306358.887117,2460567.891816,1482440.568912,2008760.757348,-3214641.674412,4196449.672147,3055916.014237,-1995672.211491,-4059678.103423,-176157.538029,-4301463.282252,6132039.088603,-3763407.500508,-1339986.954499,-2537056.131992,2396281.186986,2540485.109269,3233185.458291,-1657550.933191,-3254064.776964,-1614615.888467,3705397.772289,2818272.590864,4004065.363723,39685.334003,-6923148.602119,-1681502.949590,-2299612.999889,-3831261.396274,6752522.938270,-818507.026460,6104728.218434,-2603747.246773,795717.151885,-1366063.692755,-1098293.626737,16839.338347,-772192.304390,-1196350.228219,2216510.178997,-981888.103634,2298576.731927,-813462.695813,-1130761.726763,806820.253106,-2541672.937867,3354599.965849,747040.948839,-2616406.768629,-986658.279413,2516747.545040,-859111.417375,-56493.048978,140659.976420,-361041.254854,1817729.331100,-3299152.962328,1925742.064380,945112.295427,-1859798.287663,1045010.674691,-807489.187259,863509.539378,603604.225558,-2139181.862370,1363038.384800,475286.005756,-1538067.511168,1600527.025324,-1240480.702787,1020713.865434,-818573.141828,454983.142410,74071.529520,-314865.130333,278534.371060,-473468.641291,532045.554530,-255050.972601,47654.487579,-2715.249726
-375710.720196,-1520422.300325,-2451181.570837,805335.293895,5319359.794411,-866342.110668,-4014428.189476,161541.751430,1004465.214407,-1312981.994421,2433539.440729,1477457.685432,2000816.762153,-3202536.776961,4180659.897630,3064985.158808,-1992234.615120,-4055866.991511,-192225.695144,-4255184.491987,6128164.138101,-3757823.763035,-1359392.014536,-2539205.684634,2406168.151502,2536725.669051,3207477.373233,-1651970.312978,-3233558.332684,-1622847.660108,3692192.193137,2804577.777977,4009506.960103,39533.353474,-6884462.552686,-1680024.123064,-2302079.010267,-3821547.304389,6739671.525448,-821570.493010,6063037.192111,-2596740.837364,817123.314959,-1379755.319812,-1085550.157900,14489.672459,-756272.303103,-1182359.662198,2199263.868104,-988018.791862,2282494.833551,-809627.223713,-1117564.508514,806521.958355,-2530367.831308,3335191.639970,751507.548096,-2619395.313620,-986303.297205,2526068.460399,-860564.155877,-58352.003277,139507.807119,-365274.833610,1814641.486839,-3286613.939251,1930769.877816,918400.568211,-1836996.764474,1037229.638093,-803478.361515,853547.481336,610843.688622,-2135736.880999,1361609.659266,466090.899532,-1523156.364164,1583950.765225,-1225999.986040,1009834.605731,-806203.347827,440871.758351,81265.261122,-314477.618990,276039.178603,-469392.502647,528153.203185,-253754.425935,47702.729290,-2771.346045
-374844.173298,-1517914.281292,-2435456.821736,812085.915620,5285129.309995,-871520.573533,-3988090.247669,174477.482890,1008928.940265,-1319539.951995,2403495.391822,1470341.917588,1991286.183112,-3186471.763736,4161030.426373,3071705.403739,-1988613.850854,-4047816.670779,-208820.922779,-4202298.468101,6118027.537536,-3749327.367333,-1378671.973486,-2537899.145158,2414171.884436,2531378.434078,3176305.789672,-1644384.607318,-3208811.213994,-1629671.281390,3674542.158749,2786447.598316,4012059.243319,40371.452082,-6838257.090121,-1676003.719786,-2301954.229274,-3809301.262596,6719570.364911,-823301.312436,6014228.735537,-2588113.266678,838939.839042,-1393414.443885,-1070630.602512,12961.585801,-737772.837044,-1168495.212923,2179121.476395,-993828.418866,2263887.254196,-804193.257099,-1103075.145925,805255.260590,-2516459.614132,3312566.400494,755382.882542,-2620718.096900,-984665.286849,2533182.311983,-860797.129568,-60214.405674,137750.945998,-369203.295933,1809943.717295,-3270821.486967,1933974.682841,890926.052699,-1812780.943509,1028626.011346,-798381.565336,841699.264763,618604.353013,-2130461.522348,1358814.517948,456192.675386,-1506498.758967,1565700.038859,-1210478.247133,998352.167818,-792952.302553,425544.244148,89022.257459,-313951.088136,273521.534156,-465342.161232,524173.848546,-252440.194882,47778.328787,-2834.875602
-373392.020679,-1513066.178994,-2416607.121589,817246.763577,5242543.268105,-875551.394353,-3955343.690316,188187.050724,1012586.617806,-1325893.771609,2370233.771470,1460736.339891,1979956.912874,-3165812.043694,4137004.203102,3075401.721259,-1984825.276628,-4034645.629972,-225770.421006,-4142202.619109,6100351.872400,-3737340.656839,-1397467.399874,-2532360.890216,2419670.368652,2524127.804813,3138963.999977,-1634464.608338,-3179244.275710,-1634605.925900,3651699.060537,2763186.545904,4010946.722364,42448.884634,-6783580.916487,-1668939.936111,-2298634.660701,-3794144.494211,6690877.647575,-823314.983691,5957454.017116,-2577636.830897,860899.654447,-1406791.693065,-1053325.351662,12495.941576,-716415.865553,-1155025.258735,2155769.531721,-999162.446213,2242490.642812,-796864.991197,-1087259.298672,802816.320367,-2499555.988750,3286333.442563,758458.040686,-2619943.017618,-981460.187383,2537409.951815,-859478.817022,-62075.931617,135266.172568,-372636.980170,1803295.595663,-3251288.561043,1934910.396171,862954.808195,-1787227.927520,1019154.403816,-792035.536527,827748.371737,626835.209308,-2122981.461130,1354357.814149,445609.841184,-1487979.439884,1545700.083720,-1193935.164234,986321.188462,-778861.621139,409017.268877,97306.426871,-313228.548966,270983.573492,-461371.280251,520150.384967,-251126.744286,47886.406917,-2906.475862
-371204.460964,-1505436.427548,-2394267.619365,820343.734132,5190396.453916,-878114.812292,-3915229.095232,202614.861310,1015189.450891,-1331893.415047,2333616.574709,1448221.132668,1966616.950639,-3139848.368255,4107978.902288,3075280.011304,-1980883.874836,-4015382.126844,-242871.632850,-4074251.916815,6073627.580042,-3721257.568779,-1415330.040530,-2521667.238534,2422002.576865,2514651.816771,3094630.008208,-1621830.582851,-3144236.306550,-1637124.506209,3622849.009196,2733995.964137,4005345.438865,46014.237273,-6719428.920639,-1658224.850095,-2291430.690929,-3775635.640314,6652039.950353,-821222.782098,5891878.198827,-2565054.075274,882612.059238,-1419587.166399,-1033346.791733,13349.572986,-691907.921937,-1142284.087419,2128863.598447,-1003809.244907,2218017.595561,-787330.311277,-1070085.298536,798993.447823,-2479270.966028,3256124.092524,760485.024626,-2616620.092879,-976340.241521,2537998.588941,-856284.966048,-63900.336330,131940.995474,-375425.517422,1794378.431836,-3227479.819396,1932993.246844,834918.861419,-1760517.023994,1008790.240736,-784247.873211,811417.453195,635535.674009,-2112931.102933,1347937.119325,434362.664327,-1467479.339544,1523879.570526,-1176415.473269,973817.492146,-763958.261528,391273.596509,106111.210960,-312296.530022,268493.263602,-457587.264538,516147.284461,-249835.519985,48031.393014,-2986.545968
-368202.132833,-1494629.776276,-2368045.867185,821026.489935,5127594.043583,-878922.946941,-3866929.278700,217729.460817,1016485.300464,-1337286.774575,2293416.017099,1432399.927709,1951013.900715,-3107904.997275,4073305.475706,3070593.597481,-1976739.091791,-3989172.636516,-259889.162818,-3997803.359666,6036560.451587,-3700501.369308,-1431819.585562,-2505098.280204,2420527.547927,2502669.213493,3042606.145975,-1606135.919436,-3103229.388699,-1636772.812222,3587233.326431,2698113.133666,3994464.758900,51229.730198,-6644705.771206,-1643322.668775,-2279680.718850,-3753343.314796,6601651.710838,-816742.376175,5816627.232335,-2550062.747846,903773.145704,-1431498.256780,-1010444.918877,15694.741590,-664044.279686,-1130453.946090,2098054.796379,-1007535.273033,2190180.937190,-775362.158111,-1051466.752007,793580.487241,-2455227.384815,3221538.169407,761249.409618,-2610253.302221,-969064.414942,2534295.056344,-850961.550861,-65626.859681,127671.097647,-377424.401002,1782872.514220,-3198869.927217,1927721.884854,807070.441718,-1732662.459619,997456.949695,-774876.855371,792537.402154,644627.981826,-2099954.003543,1339288.508738,422451.218771,-1444880.075866,1500177.429091,-1157946.755046,960884.034752,-748268.534904,372312.471656,115428.877323,-311135.775963,266078.453723,-454038.892103,512190.031838,-248576.631643,48217.264198,-3075.735866
-364273.211307,-1480128.078346,-2337514.811554,818769.391663,5052842.999025,-877597.835130,-3809441.719927,233441.511895,1016227.555962,-1341959.334202,2249475.722070,1412846.649093,1932923.379738,-3069242.787470,4032370.835973,3060520.326361,-1972417.039974,-3954958.706383,-276625.426134,-3912205.461889,5987555.549809,-3674393.088143,-1446473.757846,-2481645.662442,2414527.780455,2487777.869997,2982044.086154,-1586989.028928,-3055583.610312,-1632961.796301,3544005.605797,2654755.604425,3977370.036018,58404.937071,-6558376.757324,-1623621.119428,-2262695.204417,-3726815.573537,6538093.655321,-809372.606918,5730796.641377,-2532412.102638,924007.146070,-1442238.436383,-984366.972842,19824.325042,-632474.823986,-1119919.103144,2063007.692461,-1010170.229994,2158693.796138,-760572.463144,-1031413.366529,786333.532818,-2426978.741849,3182170.340851,760476.823457,-2600351.768609,-959256.224287,2525462.210771,-843110.351733,-67248.737863,122321.420013,-378425.588746,1768408.304453,-3164914.249796,1918522.882527,779852.404134,-1703865.072754,985132.468414,-763707.421838,770811.548641,654084.255479,-2083618.210347,1328056.144334,409910.104441,-1420048.686417,1474501.906447,-1138563.137906,947602.510234,-731843.064107,352147.696471,125222.379444,-309692.161526,263761.412529,-450807.218370,508338.313146,-247373.045435,48449.204118,-3174.554517
-359285.927467,-1461512.184601,-2302290.260120,813168.152880,4964985.596956,-873819.600193,-3741886.985395,249688.040959,1014109.298584,-1345611.665182,2201607.909763,1389141.589614,1912063.486883,-3023126.431972,3984481.515588,3044197.071633,-1967861.366382,-3911789.954164,-292786.200818,-3816818.883607,5925154.079449,-3642298.895859,-1458757.242459,-2450525.479422,2403301.508961,2469637.865473,2912252.706223,-1564025.415474,-3000706.721781,-1625187.367531,3492352.063068,2603105.389648,3953171.745067,67685.442541,-6459280.884553,-1598519.051843,-2239722.796480,-3695550.287501,6459793.713029,-798847.017422,5633532.098603,-2511764.425095,942906.083202,-1451437.282271,-954837.336961,25925.758711,-597038.947944,-1110866.306122,2023355.432424,-1011417.895938,2123251.296283,-742751.063037,-1009840.055534,777060.008884,-2394149.859200,3137614.758687,757897.943928,-2586346.625119,-946619.200568,2510734.856787,-832451.284474,-68690.835652,115780.132523,-378260.834189,1750629.875456,-3125038.338369,1904809.068434,753615.475013,-1674187.510751,971740.098888,-750594.222546,746079.922723,663805.188314,-2063546.838095,1313971.312848,396733.217856,-1392857.366312,1446787.216768,-1118289.962981,933998.955372,-714679.538918,330762.466836,135484.875076,-307957.595074,261599.744250,-447968.098865,504627.467872,-246233.859340,48729.278908,-3283.245804
-353118.736493,-1438282.340122,-2261967.493385,803716.708378,4862750.283685,-867221.754962,-3663273.571774,266387.882637,1009868.100695,-1348035.737615,2149633.429820,1360845.615361,1888207.079991,-2968817.262058,3928965.435526,3020725.350710,-1963056.014394,-3858619.892467,-308117.653439,-3710982.384295,5847764.232912,-3603518.766643,-1468147.588545,-2410771.614463,2386080.165312,2447863.232902,2832385.757750,-1536858.887798,-2937933.354419,-1612854.698258,3431405.940745,2542348.888443,3920910.290037,79346.683487,-6346318.180955,-1567391.613622,-2210021.655361,-3659078.475512,6365085.191808,-784718.915452,5523925.601546,-2487820.569807,960071.480529,-1458774.157588,-921589.486958,34261.598647,-557442.088737,-1103627.115745,1978740.079757,-1011059.526520,2083562.877701,-721558.184831,-986734.102697,765527.233554,-2356299.696226,3087449.375962,753231.213181,-2567710.211501,-930774.400009,2489263.987212,-818619.163434,-69925.480030,107923.134515,-376723.251650,1729150.814704,-3078661.250011,1885963.565488,728817.014952,-1643817.282879,957249.929283,-735338.129929,718085.400660,673727.069989,-2039302.738348,1296685.865734,382956.646919,-1363184.572153,1416960.964846,-1097176.256900,920160.978777,-696842.862411,308191.802446,146177.807506,-305898.803854,259629.899443,-445597.326662,501107.356365,-245178.101662,49062.231769,-3402.341316
