-1269149.508391,4996825.475549,-3365061.514503,4949744.292172,-3081893.718083,-194131.646858,-3917790.803463,3813846.826716,1010133.633429,-6269137.704269,4370312.542785,-2193825.812198,-4310613.002545,-4563952.674722,-451876.758171,7317927.892553,1228080.109812,-2789917.514526,1103232.255231,-2393617.963753,383944.112793,5370815.222809,17751.120247,2360414.221360,508279.657237,-2673675.941791,1379912.830473,-94564.794361,1762281.542835,6103758.819038,195201.280655,173332.073908,-1355352.858444,-5739571.115577,5960278.371266,-5901205.787814,-7712471.537773,3058962.061930,3224472.893672,1894614.602557,-2143863.932444,-490398.111555,-1361279.055140,-3682872.574227,2813586.170559,2544713.789974,-282193.710049,-1044855.001734,-3680595.217463,303003.893963,-1453041.838056,1545161.573489,1614011.659738,4544957.983532,-9608847.645619,2989332.353328,-410309.810822,1571602.349889,-2702006.036384,4332820.867231,3901055.274782,-1680943.202663,13882.044264,5586950.570207,4517277.085058,1336236.056761,-347695.261629,-5525397.950264,-1237662.852906,-973594.231310,-2981526.094345,-4044799.401919,178022.669317,1424335.588968,75996.353568,-7563510.815972,-5665282.007605,7718957.586127,3578377.316973,-968688.899879,5618684.537008,3490153.953154,-477639.390662,2467753.179174,-3554375.490502,-2791401.796243,-4363940.799830,4025314.947485,597965.537493,2740189.941292,-2795087.954615,2296682.159936,2083573.327349,-5622871.023891,-7782720.115174,6631324.035406,-1930292.745914,2825219.805628,1570923.245245,1199417.033991,795620.169382,-2130727.735683,-666105.681902,1186223.519679,-5022923.337756,9250833.376327,-6691973.108336,2432691.450575,-2696526.161505,608933.475088,630423.362269,-555618.593231,1243435.318394,-347794.432234,3422945.230667,-399786.901372,-6571570.568400,-1949122.038178,5190323.242769,9713873.356471,-7054523.933901,-11713232.810175,11970134.625668,-3664978.559909,-729516.715634,2635717.781188,1222811.032883,-1698630.525592,642298.670380,5920780.940569,-12207404.631414,342949.948535,5407070.333758,-1392376.709566,2433451.388599,6088759.943132,-10374691.618474,917665.486486,2788788.909139,-4538986.938676,591163.748227,6537123.201334,-1690539.682070,-329263.095470,-2369220.578708,540269.847128,1431229.178711,575511.855580,-4495936.152703,1166811.535333,516656.755527,4793366.971585,322707.002664,-7545725.014867,1543413.489456,1147784.084859,3789050.402019,-3029764.658865,-954216.618035,3093964.358553,-3598468.997647,2188772.479558,1320762.578179,-2006607.783406,-4478075.262445,6486428.418819,-1524147.714380,1272324.770669,-3318309.792324,3470256.626713,-5209795.066373,6795221.672854,-1878778.411968,-6619735.080012,7412849.407728,539372.947411,-4380574.721093,3171368.088344,-5132894.862607,1985063.531348,2338185.683044,2498876.538879,-2279369.432929,-1352244.081338,-3621580.358442,4222371.884247,3177471.187402,-5340838.486319,2199569.522568,-287192.757554
-1269035.188037,4996714.391344,-3364703.988205,4950030.767529,-3082102.339445,-193948.837751,-3918577.300838,3812366.669070,1010287.534174,-6270173.994059,4369921.786301,-2192455.450355,-4311512.274177,-4564005.623482,-450789.944733,7319037.783230,1227694.018562,-2789206.053246,1102221.996186,-2393621.246715,384312.004504,5372675.935636,18057.123285,2361301.460742,508328.675600,-2673575.782407,1380314.708162,-94984.209577,1762466.554225,6102584.629518,194345.635664,173679.837442,-1356438.189447,-5739887.482969,5959977.736540,-5901455.168205,-7712709.476115,3058314.501073,3223620.582598,1896535.178039,-2144782.085652,-489678.127758,-1359079.956543,-3683873.782789,2812902.784422,2543171.144095,-280751.125047,-1043804.661036,-3682349.175618,302764.405618,-1452047.620222,1545355.658625,1613874.714193,4546018.215478,-9608212.114787,2989715.400046,-411802.801677,1572242.367044,-2701890.626285,4331668.437532,3901864.438454,-1681065.317229,13696.783415,5587207.958520,4516907.528277,1336536.500288,-348978.512433,-5523436.369742,-1237797.607737,-974976.065164,-2982020.823699,-4045641.741554,177304.786660,1426827.478881,74386.526448,-7562751.122559,-5663754.113880,7719264.331822,3578183.801372,-969567.828568,5618164.748908,3489038.469472,-475792.335313,2468076.208372,-3553066.055622,-2792307.645401,-4363957.144216,4025069.070690,596810.632972,2739774.545369,-2794210.516895,2295919.672309,2083361.078329,-5622859.097793,-7781691.215037,6633479.011283,-1933461.136714,2825333.145025,1572858.200724,1197933.777604,796227.624219,-2131052.171179,-665866.718116,1186536.254349,-5023004.676996,9250568.641668,-6693350.654980,2433841.152095,-2696762.923833,610592.141556,628732.066949,-554875.703509,1243178.865040,-348720.653367,3423658.557016,-398636.539347,-6572217.475171,-1949844.009547,5189597.409599,9714178.156272,-7054165.203085,-11711356.913603,11970782.186579,-3667715.126233,-729388.459146,2634777.268776,1224473.494460,-1698547.103717,641476.820970,5922262.892953,-12208893.679670,343651.397640,5406980.320377,-1392566.548898,2433712.856500,6088457.319371,-10374893.209144,917480.671393,2790262.760955,-4540173.649125,591982.927318,6536949.117266,-1691870.676514,-328552.365840,-2369359.730121,540479.089603,1432176.456153,575359.925878,-4497811.305131,1167594.727035,517862.742001,4793628.200353,321267.042118,-7545425.570031,1542443.582764,1148481.286956,3790822.024586,-3031303.200592,-954108.502886,3093578.073643,-3597834.092682,2188698.846097,1320419.525988,-2005814.753691,-4479680.193207,6487288.475927,-1522671.572105,1270952.367047,-3319407.142833,3471570.550925,-5208444.373262,6792203.465497,-1876648.925539,-6619907.935159,7411042.727481,541355.385721,-4381983.771665,3173251.225803,-5134177.453909,1985343.303203,2338657.603882,2497106.275873,-2278211.266434,-1351463.209743,-3622299.723826,4221887.395914,3178250.401922,-5341297.595318,2199754.730531,-287232.789148
-1267311.892858,4996832.767596,-3363719.666629,4949265.647402,-3082182.973291,-193745.786320,-3919390.652663,3811253.860404,1010498.727707,-6271661.429007,4369312.963264,-2191322.919844,-4312124.082758,-4564154.921592,-450316.818977,7319484.169320,1227426.669084,-2788668.213951,1102643.667455,-2393558.027449,384052.191364,5372516.363455,16687.960186,2362124.129976,509053.897267,-2672987.305586,1380277.963129,-95210.155380,1762547.060610,6103234.397266,194915.202892,173025.976040,-1357099.899763,-5739846.339343,5959637.844131,-5902321.916400,-7713122.448142,3057884.975738,3223247.343756,1897684.170705,-2144914.667464,-490606.918817,-1356243.014367,-3684808.333395,2812102.920432,2543175.641164,-279907.761553,-1043385.587622,-3682763.647781,303421.372564,-1452016.424068,1544518.170724,1614204.862643,4545947.195409,-9607879.769399,2990074.777841,-412354.075875,1571720.082954,-2701582.442729,4331595.535151,3901876.930279,-1680819.874989,13192.193473,5586877.230860,4517107.566132,1337213.502902,-350108.031926,-5522541.892310,-1237834.386530,-975654.155111,-2982871.836670,-4045824.575642,177654.561425,1429211.156725,72894.540021,-7562120.325156,-5663086.941345,7719452.573691,3579190.450416,-971175.280748,5616795.783933,3488327.234152,-475809.656595,2469551.840776,-3551332.081941,-2793726.396992,-4362913.497604,4023810.912071,596274.642402,2738645.694753,-2792893.510369,2295155.639856,2084518.987035,-5622323.970105,-7780944.407448,6632984.392682,-1934741.836053,2824858.650630,1574523.188054,1196888.585700,796791.813186,-2132538.640344,-665682.131098,1188088.056982,-5022145.980987,9249888.360120,-6694204.894209,2432218.044566,-2695566.483451,612422.307261,627849.798769,-555487.013100,1243653.085718,-349692.284107,3424258.797896,-398165.824736,-6571963.728036,-1950451.736589,5188240.054973,9715063.965519,-7053018.996008,-11710955.378391,11970704.222906,-3669217.372918,-729005.360969,2633279.463971,1225847.894583,-1698082.461163,641662.800366,5922870.822139,-12210394.620398,344052.035161,5407133.850587,-1392849.762749,2434344.459035,6087765.740225,-10374585.543401,916567.149976,2791605.171647,-4540361.757552,592186.853972,6536968.886268,-1692731.463041,-329034.236143,-2369061.357427,541730.481872,1431651.665501,575565.152830,-4498655.366908,1167693.386876,518396.259621,4794015.573270,320852.079322,-7546041.767834,1542506.901006,1149208.931964,3790796.486032,-3031650.437867,-954117.324261,3093434.006030,-3597207.484467,2187469.789004,1321504.273981,-2005367.686802,-4480628.941961,6486972.576043,-1522243.239734,1271819.267765,-3320286.908719,3471383.311049,-5207858.678488,6791208.185760,-1875269.363088,-6620526.977734,7410228.546559,543696.863396,-4384319.443070,3173841.444040,-5134306.128856,1985307.805441,2341003.527608,2493118.122170,-2276990.471692,-1348936.505720,-3623029.291990,4219393.682925,3179283.494129,-5340243.293316,2199026.698867,-287129.001874
-1264432.656512,4997042.117869,-3362071.631689,4947993.944798,-3082317.953156,-193396.564441,-3920763.633933,3809362.388658,1010836.329318,-6274147.573087,4368287.619613,-2189414.325651,-4313111.737980,-4564396.331743,-449546.906684,7320236.977822,1226971.341073,-2787745.372081,1103341.758676,-2393487.442075,383602.829586,5372276.874363,14421.719792,2363479.051493,510268.909665,-2671965.460169,1380207.975281,-95579.475815,1762682.917817,6104280.895124,195840.118384,171938.204886,-1358217.597900,-5739772.369477,5959096.899579,-5903749.765998,-7713817.616959,3057165.432801,3222591.328008,1899628.120902,-2145145.065326,-492135.586071,-1351486.913038,-3686375.119183,2810726.610379,2543186.170961,-278490.629098,-1042676.809429,-3683470.912284,304527.202274,-1451987.013115,1543133.954278,1614744.007772,4545845.680910,-9607341.178374,2990687.547985,-413261.284585,1570891.481524,-2701070.915370,4331459.642320,3901895.932692,-1680429.788391,12313.901007,5586337.299297,4517424.356859,1338361.225822,-351997.035334,-5521036.039282,-1237871.761739,-976800.060860,-2984296.139437,-4046139.994529,178222.100837,1433220.003047,70358.742169,-7561046.105978,-5661963.734367,7719798.035759,3580843.719337,-973861.702108,5614505.262987,3487151.938474,-475795.625130,2472025.605532,-3548470.283249,-2796103.209850,-4361184.812164,4021737.242574,595334.656943,2736762.388355,-2790703.299135,2293910.766655,2086427.554261,-5621430.928735,-7779685.626368,6632180.713193,-1936893.408139,2824052.143327,1577333.597696,1195156.275008,797702.223603,-2135003.802734,-665375.076232,1190675.994115,-5020728.356811,9248752.767656,-6695653.570268,2429544.071036,-2693584.345461,615503.419858,626359.456609,-556491.453246,1244423.924595,-351311.576814,3425249.318372,-397360.441091,-6571548.552640,-1951465.635146,5185986.406433,9716554.840162,-7051137.113510,-11710279.184969,11970582.629871,-3671748.782542,-728351.765822,2630796.510938,1228128.777636,-1697315.196100,641983.751147,5923900.277308,-12212908.050088,344706.955130,5407377.076190,-1393307.536513,2435431.583040,6086589.036182,-10374109.121016,915064.324063,2793864.785656,-4540681.379929,592535.926728,6536986.642368,-1694169.458951,-329830.947880,-2368579.474777,543819.484021,1430802.028133,575901.589720,-4500095.391755,1167884.089412,519301.702346,4794652.663890,320142.021013,-7547067.526176,1542598.627536,1150428.047945,3790802.090398,-3032252.238829,-954149.105705,3093179.978785,-3596130.355286,2185413.020027,1323311.555001,-2004633.650882,-4482205.127116,6486445.709696,-1521517.915386,1273242.076557,-3321743.249663,3471080.217713,-5206859.442138,6789498.380655,-1872945.007533,-6621555.097119,7408840.876226,547638.742908,-4388247.168707,3174870.761310,-5134538.310723,1985228.829746,2344920.539229,2486477.416476,-2274962.706086,-1344714.888957,-3624252.559010,4215243.197018,3181004.651822,-5338494.921253,2197821.069621,-286957.878260
-1260402.585772,4997320.440184,-3359777.584628,4946217.367813,-3082494.549504,-192911.133217,-3922668.047475,3806760.773908,1011308.792919,-6277601.066159,4366861.178952,-2186785.073154,-4314497.951355,-4564737.182082,-448461.721324,7321270.776061,1226330.331865,-2786492.930528,1104328.965544,-2393352.655607,382978.525329,5371897.685384,11223.079415,2365386.816219,511967.484225,-2670565.130416,1380111.347712,-96096.789196,1762862.185827,6105786.715339,197156.558080,170407.110226,-1359758.657218,-5739667.497631,5958309.510640,-5905737.453810,-7714766.357123,3056174.404969,3221711.731287,1902298.787652,-2145454.450941,-494292.948491,-1344875.296825,-3688553.243303,2808838.677557,2543228.752826,-276534.960344,-1041702.748442,-3684431.054966,306064.616712,-1451932.391765,1541175.570857,1615511.675219,4545665.545904,-9606573.157771,2991510.736785,-414512.385884,1569704.517180,-2700354.394702,4331278.226459,3901916.526184,-1679874.291621,11121.039993,5585562.303375,4517888.979682,1339951.409860,-354630.335048,-5518949.276121,-1237939.231849,-978371.839662,-2986281.375050,-4046560.029265,179049.014215,1438764.094925,66858.403186,-7559556.972052,-5660402.801274,7720245.994177,3583158.837408,-977605.905168,5611311.152198,3485496.121772,-475819.430386,2475479.439940,-3544450.716151,-2799408.604507,-4358771.035712,4018813.342330,594077.422545,2734146.293320,-2787644.180183,2292142.735868,2089107.727844,-5620173.176940,-7777932.450755,6631005.025082,-1939852.223573,2822939.490625,1581227.925808,1192736.776975,798988.067600,-2138483.089126,-664953.571536,1194293.261645,-5018713.692219,9247166.366096,-6697636.869270,2425768.782677,-2690814.582991,619785.666339,624309.580192,-557929.417776,1245526.234920,-353569.308217,3426623.701891,-396258.171290,-6570955.088233,-1952853.798434,5182838.096802,9718607.021268,-7048499.916624,-11709331.704340,11970390.933878,-3675249.987643,-727444.643070,2627322.792973,1231309.594851,-1696230.727767,642420.289148,5925307.129635,-12216374.038185,345619.699544,5407725.668084,-1393960.718882,2436918.982087,6084951.572647,-10373396.196943,912955.655353,2796991.825464,-4541119.723199,593021.490032,6537014.700101,-1696167.763612,-330957.823749,-2367889.757285,546735.103154,1429584.615591,576382.385291,-4502062.934101,1168124.801841,520540.096838,4795544.906897,319168.398851,-7548499.664058,1542752.283567,1152128.913750,3790748.055386,-3033064.080834,-954190.672678,3092857.013568,-3594658.423551,2182526.667812,1325854.056375,-2003602.424668,-4484390.153503,6485685.716803,-1520519.657774,1275254.857243,-3323765.153295,3470627.780074,-5205489.673299,6787177.588733,-1869733.096142,-6622999.693308,7406920.912492,553118.802272,-4393683.490936,3176260.422453,-5134843.102600,1985114.274871,2350394.458096,2477197.085277,-2272126.108476,-1338815.351941,-3625956.434183,4209429.408977,3183404.582175,-5336026.993339,2196120.069415,-286715.521180
-1255241.159156,4997656.424494,-3356841.252793,4943914.922121,-3082717.465932,-192294.246868,-3925077.059160,3803416.771604,1011907.835472,-6281983.995751,4365013.202434,-2183385.835672,-4316234.123805,-4565156.905717,-447095.324332,7322549.482115,1225497.759980,-2784860.538211,1105592.107018,-2393175.474838,382184.967846,5371374.726790,7152.800264,2367795.494273,514134.735169,-2668740.131782,1379973.952548,-96755.061940,1763099.370438,6107700.276130,198839.482280,168447.574058,-1361723.108652,-5739506.437126,5957271.518890,-5908255.241341,-7715941.917371,3054877.719187,3220560.899732,1905677.181921,-2145852.017967,-497041.138880,-1336427.124994,-3691316.784895,2806414.149669,2543289.961883,-274041.593409,-1040454.629081,-3685628.582887,308041.591065,-1451852.803068,1538683.113982,1616487.745598,4545410.141385,-9605545.181591,2992542.451348,-416114.085439,1568175.985014,-2699427.733717,4331043.227839,3901898.273997,-1679146.824855,9598.384827,5584546.190060,4518457.141185,1341978.918166,-357991.724995,-5516283.910573,-1238032.410441,-980369.100285,-2988794.942552,-4047067.444559,180103.115788,1445862.936708,62386.316766,-7557617.476119,-5658394.255604,7720780.594877,3586109.646952,-982379.610818,5607208.192923,3483379.867992,-475875.456485,2479878.708025,-3539334.389815,-2803611.939341,-4355662.142345,4015075.580494,592470.531252,2730768.763334,-2783712.459407,2289899.482792,2092521.428119,-5618545.544536,-7775651.713300,6629465.576206,-1943627.890736,2821490.562502,1586201.863753,1189662.206834,800607.455540,-2142923.345342,-664409.380912,1198931.647886,-5016131.250781,9245099.490517,-6700133.084910,2420913.821786,-2687259.062534,625254.207100,621697.514633,-559768.684109,1246931.007510,-356458.489559,3428363.121113,-394820.129570,-6570177.901291,-1954644.057243,5178786.104162,9721194.614886,-7045074.200033,-11708065.389636,11970076.771721,-3679713.563763,-726285.332979,2622877.176317,1235373.743715,-1694836.125484,642969.796873,5927086.575668,-12220752.594528,346786.551929,5408127.670419,-1394775.843939,2438824.008800,6082826.265987,-10372455.613524,910253.200414,2800991.152689,-4541653.769860,593638.990553,6537010.586825,-1698722.125791,-332388.126943,-2366991.685095,550459.091005,1428022.926016,576989.292287,-4504560.468165,1168430.449662,522112.949232,4796671.034813,317932.848935,-7550297.228909,1542927.630220,1154297.483373,3790658.984287,-3034070.101630,-954240.671821,3092408.821113,-3592740.488115,2178819.330519,1329101.829211,-2002287.601216,-4487139.136550,6484672.268819,-1519247.617487,1277818.078169,-3326315.943235,3470033.268585,-5203704.438241,6784162.342698,-1865629.825610,-6624809.154604,7404450.626024,560110.851385,-4400623.359434,3178035.809816,-5135205.231955,1984947.195316,2357379.380473,2465332.479082,-2268491.476396,-1331275.385897,-3628117.443271,4201989.777609,3186450.825563,-5332849.685525,2193937.929748,-286404.806312
-1248921.903214,4998076.222882,-3353227.454951,4941089.051856,-3082955.537081,-191529.393224,-3928034.431883,3799298.632289,1012629.460907,-6287331.727371,4362740.759236,-2179252.998147,-4318329.334895,-4565653.832117,-445422.201549,7324107.673107,1224474.786347,-2782870.358301,1107126.041995,-2392947.024563,381191.743212,5370711.881048,2153.225580,2370724.450977,516800.740017,-2666494.126693,1379799.854534,-97550.388337,1763380.061855,6110024.866962,200882.535377,166055.307224,-1364128.394268,-5739293.240136,5956003.971870,-5911305.618168,-7717352.790705,3053299.404803,3219153.152971,1909807.076719,-2146331.857030,-500400.793934,-1326099.702939,-3694682.957256,2803426.884147,2543379.779865,-270983.453920,-1038909.876432,-3687083.097568,310450.635643,-1451776.099231,1535595.622584,1617663.370172,4545076.045706,-9604272.287797,2993782.514590,-418037.808198,1566321.331522,-2698294.261368,4330742.219662,3901884.144141,-1678259.858082,7724.950903,5583285.819293,4519146.431275,1344477.734621,-362111.665393,-5512987.162369,-1238102.723939,-982821.860858,-2991870.866085,-4047693.413999,181387.760293,1454510.953049,56896.093082,-7555223.462424,-5655919.383428,7721431.728277,3589701.967852,-988211.795477,5602163.243958,3480774.023354,-475925.868607,2485270.432383,-3533056.753083,-2808734.831938,-4351837.168213,4010490.353333,590484.602483,2726634.852806,-2778910.582660,2287141.175953,2096687.291992,-5616530.555331,-7772863.519127,6627561.225832,-1948215.186864,2819706.332642,1592281.065501,1185916.051522,802585.918456,-2148350.030498,-663752.049510,1204596.725766,-5012972.210314,9242564.083334,-6703166.358533,2414978.085608,-2682924.054289,631958.359829,618501.747478,-562022.580200,1248644.333819,-359996.991113,3430480.073458,-393054.826273,-6569223.149468,-1956801.229940,5173812.549700,9724337.521366,-7040894.502070,-11706476.598616,11969670.541880,-3685149.619900,-724876.884028,2617435.768141,1240310.101267,-1693119.575774,643664.617194,5929236.252807,-12226048.862171,348189.103010,5408603.079365,-1395768.481761,2441155.296079,6080205.053582,-10371295.670249,906967.945863,2805865.324440,-4542278.250045,594384.932966,6536995.539196,-1701855.397818,-334136.473910,-2365885.233562,555000.109397,1426121.273352,577733.061714,-4507603.355856,1168809.779189,524033.065652,4798019.498576,316421.580449,-7552483.992245,1543159.888781,1156947.957118,3790551.017633,-3035325.058241,-954290.695145,3091859.807573,-3590387.226774,2174282.929484,1333066.773370,-2000674.897337,-4490488.552329,6483402.325023,-1517662.741025,1280940.252037,-3329431.600529,3469298.180562,-5201509.230810,6780466.717227,-1860606.325556,-6627022.423154,7401407.254838,568680.725066,-4409102.803544,3180192.110894,-5135620.156307,1984733.137486,2365897.744944,2450820.466241,-2264044.388230,-1322023.303857,-3630758.345185,4192863.764355,3190166.042063,-5328934.193012,2191255.978994,-286023.187279
-1241468.670023,4998510.957490,-3348948.659312,4937728.557339,-3083230.437778,-190635.185728,-3931463.028365,3794410.759251,1013479.342904,-6293599.265044,4360032.568747,-2174336.811649,-4320796.273889,-4566207.234059,-443435.266768,7325888.733767,1223262.964777,-2780500.299422,1108917.513841,-2392662.767961,380041.973525,5369917.696061,-3710.163761,2374171.552929,519913.146275,-2663843.111308,1379598.824052,-98496.976946,1763693.424625,6112696.859858,203302.683975,163254.938290,-1366959.354298,-5739001.848906,5954452.887900,-5914869.316621,-7718970.957155,3051412.008639,3217444.526615,1914683.993651,-2146880.731961,-504349.329623,-1313894.678972,-3698619.617854,2799890.203165,2543418.856457,-267384.080406,-1037078.593799,-3688787.068237,313273.819343,-1451646.070357,1531974.034649,1619038.612265,4544659.231639,-9602676.457087,2995253.607419,-420343.942142,1564114.828317,-2696930.220582,4330332.093226,3901842.959993,-1677197.211958,5537.214154,5581749.855651,4519905.931483,1347399.280869,-366969.705682,-5509050.748173,-1238206.983909,-985713.368188,-2995455.513786,-4048385.641775,182893.462926,1464735.781876,50434.867987,-7552346.569773,-5652943.386166,7722102.187997,3593920.993311,-995093.733833,5596179.513987,3477666.212126,-475983.531013,2491590.498546,-3525616.868401,-2814776.333155,-4347291.209582,4005062.861804,588147.820036,2721736.038955,-2773217.914870,2283870.403865,2101587.729653,-5614096.881799,-7769506.305959,6625276.872424,-1953652.217627,2817592.275832,1599439.797296,1181446.121711,804922.420082,-2154716.519046,-662949.079978,1211257.415772,-5009198.232502,9239490.242400,-6706708.294878,2407972.963896,-2677773.391388,639840.276833,614710.573001,-564652.353067,1250649.590908,-364159.019481,3432957.098687,-390986.606351,-6568025.980178,-1959352.142215,5167900.758736,9727957.139642,-7035881.416019,-11704502.371607,11969090.440819,-3691553.556941,-723201.949789,2610993.040732,1246169.081123,-1691106.995329,644454.699686,5931740.798260,-12232223.844974,349866.343226,5409120.641765,-1396929.427100,2443881.672391,6077062.561647,-10369818.386547,903061.603374,2811590.725282,-4542979.502331,595267.141556,6536907.103735,-1705522.029085,-336191.522685,-2364565.282299,560363.643148,1423859.522985,578602.223972,-4511166.738311,1169243.062900,526315.373816,4799574.846416,314617.670546,-7554978.394734,1543397.683562,1160069.823868,3790382.993904,-3036765.521660,-954334.579385,3091171.220286,-3587571.276061,2168905.047706,1337738.677092,-1998753.466716,-4494426.756893,6481884.364855,-1515785.258981,1284604.609089,-3333094.674607,3468421.734327,-5198881.127944,6776038.720375,-1854655.979183,-6629555.927440,7397740.062440,578775.677058,-4419064.931422,3182711.927659,-5136086.674606,1984484.111979,2375947.287838,2433650.517841,-2258760.400696,-1311118.344591,-3633841.141205,4182072.350004,3194531.905001,-5324289.075774,2188081.886312,-285571.621780
-1232870.730794,4998988.914605,-3343998.045033,4933807.077642,-3083515.988697,-189591.101704,-3935397.903423,3788728.835353,1014457.254983,-6300758.647486,4356865.881063,-2168651.176162,-4323571.507358,-4566806.154701,-441156.334533,7327876.328403,1221851.372715,-2777740.136331,1110964.883596,-2392315.597276,378702.069710,5368950.782749,-10447.383910,2378102.266836,523499.567928,-2660745.192492,1379352.223572,-99594.156518,1764044.979671,6115725.416397,206074.993986,160025.307778,-1370213.865150,-5738614.123538,5952630.224361,-5918907.818900,-7720758.529411,3049196.299235,3215455.266488,1920261.221832,-2147520.773834,-508870.376030,-1299841.681734,-3703123.698007,2795783.746167,2543474.842869,-263220.522454,-1034940.777506,-3690716.720603,316528.288509,-1451498.903681,1527780.028371,1620595.434705,4544137.941432,-9600755.290440,2996900.154833,-422988.341264,1561567.389627,-2695345.385164,4329843.516716,3901757.211561,-1675963.597118,3010.424314,5579943.629382,4520743.722549,1350763.532826,-372574.302853,-5504475.587404,-1238301.247860,-989033.931956,-2999558.504954,-4049153.418392,184615.902851,1476495.361683,42990.222083,-7548962.956614,-5649474.067351,7722831.512834,3598737.221159,-1003006.204421,5589233.197291,3474078.926286,-476056.028897,2498846.557165,-3517041.915691,-2821688.031399,-4342016.043003,3998795.083029,585425.711710,2716063.256448,-2766641.066246,2280103.034308,2107210.306288,-5611252.899035,-7765573.108695,6622589.928430,-1959898.733645,2815116.252844,1607680.089746,1176331.449131,807586.874930,-2162039.255789,-662026.366388,1218925.032011,-5004829.640240,9235887.374526,-6710717.416796,2399888.545534,-2671846.810522,648920.453257,610350.741704,-567675.642959,1252942.486738,-368963.191310,3435788.454933,-388564.319470,-6566630.346166,-1962279.063389,5161050.626589,9732053.224449,-7030050.228117,-11702105.414295,11968309.367316,-3698904.506013,-721275.436644,2603559.246561,1252884.264507,-1688764.300311,645372.179388,5934572.795720,-12239215.487954,351774.941484,5409668.978145,-1398253.378537,2447011.499151,6073387.100632,-10368055.777795,898575.224692,2818165.428657,-4543731.498971,596270.304818,6536749.701604,-1709765.808500,-338537.147628,-2363015.188472,566529.018280,1421253.264011,579594.657822,-4515243.772142,1169743.943784,528942.501952,4801314.990937,312548.278845,-7557802.205075,1543655.054062,1163665.800416,3790176.591999,-3038418.857439,-954376.241324,3090344.244313,-3584287.339493,2162702.212232,1343094.417146,-1996533.338920,-4498898.546855,6480062.476608,-1513599.860138,1288792.847221,-3337267.448546,3467388.168203,-5195795.434741,6770855.601775,-1847794.812014,-6632417.662311,7393468.033030,590401.148089,-4430513.780295,3185597.980273,-5136570.525140,1984170.106254,2387479.953930,2413873.266088,-2252660.251624,-1298532.718197,-3637373.768419,4169610.462955,3199528.777994,-5318887.949227,2184405.307916,-285048.931943
-1223147.952854,4999488.226122,-3338357.778358,4929338.808038,-3083788.651508,-188405.287370,-3939804.299094,3782237.206173,1015544.322799,-6308805.645986,4353236.173423,-2162197.000171,-4326659.761756,-4567435.421245,-438579.062523,7330063.376479,1220235.235659,-2774598.556911,1113254.404400,-2391913.006086,377192.494356,5367830.241313,-18055.272640,2382509.449816,527530.624185,-2657204.608108,1379066.059674,-100807.621331,1764417.404603,6119047.601662,209196.939944,156417.910657,-1373907.546652,-5738125.050901,5950524.711450,-5923418.162276,-7722706.170811,3046680.070131,3213138.915751,1926581.577829,-2148204.501501,-513951.986771,-1283945.995648,-3708161.464148,2791085.889907,2543485.945260,-258518.884821,-1032491.330779,-3692877.096154,320194.056187,-1451318.473383,1523007.720787,1622315.384333,4543509.131737,-9598477.099995,2998754.838119,-425961.232432,1558694.565190,-2693526.390654,4329215.343445,3901638.614255,-1674556.085037,143.688425,5577831.490983,4521618.754354,1354579.722319,-378905.764737,-5499217.462156,-1238371.534448,-992806.841857,-3004155.347568,-4049979.952132,186533.621981,1489795.845130,34533.004219,-7545053.779187,-5645468.614714,7723566.158999,3604156.253855,-1011944.980095,5581310.631661,3469964.212414,-476111.654692,2507047.014801,-3507314.970487,-2829496.998787,-4335981.962919,3991697.710511,582313.452433,2709614.236964,-2759197.397483,2275820.563559,2113539.709876,-5607952.390066,-7761060.349149,6619496.856116,-1966936.872047,2812285.438635,1616992.203921,1170510.683463,810577.552471,-2170268.862469,-660966.872667,1227577.884869,-4999854.127092,9231719.091785,-6715213.356315,2390768.082168,-2665119.599464,659188.546166,605386.854876,-571069.026607,1255511.972859,-374386.812387,3438948.414130,-385823.244415,-6564979.580637,-1965558.230074,5153245.108857,9736583.296735,-7023397.838959,-11699254.231392,11967301.246560,-3707194.277189,-719082.993199,2595130.552734,1260478.872585,-1686123.681120,646410.346588,5937716.464146,-12246983.699282,353925.012603,5410201.989331,-1399713.542188,2450551.304931,6069148.276568,-10365964.226759,893486.460616,2825565.691968,-4544510.154570,597410.634804,6536481.971475,-1714543.310823,-341187.559477,-2361244.846577,573488.515279,1418316.281756,580706.260271,-4519832.861249,1170325.452469,531918.145655,4803208.883310,310188.493514,-7560884.098732,1543910.068261,1167728.716353,3789917.024113,-3040275.854059,-954400.995214,3089350.552356,-3580498.306794,2155642.274525,1349152.945559,-1994023.333094,-4503911.105039,6477942.120669,-1511082.071027,1293487.768532,-3341969.107512,3466215.708297,-5192263.743597,6764909.439200,-1839983.115788,-6635595.384599,7388522.791600,603574.637945,-4443421.981400,3188841.252172,-5137081.533431,1983811.415261,2400492.500704,2391460.166309,-2245727.293754,-1284270.319184,-3641337.883305,4155469.762325,3205145.966460,-5312724.014997,2180226.432684,-284455.538033
