-5785188.049712,-1905824.664453,4798260.686393,5130092.904655,-2987544.024134,-930844.350074,456349.165530,-550237.158248,19293.731187,3207333.874635,-1156146.555905,-3059413.660384,9887842.721329,-3050040.495308,-2030202.571163,-5627812.921076,2923846.625957,526997.565595,172337.272296,1920937.475668,-1077675.425191,-612462.453739,-4881658.218077,1602607.461570,1440544.782612,1766726.453758,3785239.281649,-5421868.985556,5080235.504679,-3428091.524038,-2785995.549707,2467743.057860,-738400.742069,1900009.780418,-513299.484338,2417910.579882,-4256307.697151,1363761.010428,-2581429.086933,4860675.937532,-1076940.755814,-5621344.793896,-451185.039343,6811839.132979,2619337.306527,-368880.186090,-5769789.827929,-2037404.248078,3233970.408183,351843.915754,1102138.270990,-2654341.245317,2459353.616944,1337743.421377,-5564998.846898,5136696.438397,-3128542.670839,622443.294855,2600410.316807,-2120467.558145,-774566.821091,1678278.556925,-1203502.736666,-248316.473978,3262475.694236,-5192457.056727,3587123.311767,-807478.264768,-417518.779010,190341.289134,678773.930285,-717723.564567,-112167.720168,109375.024298,181453.913450,482784.003588,-678614.299823,-1235589.961573,3379102.309956,-2319018.927398,-816929.746009,1435530.759561,578258.020832,-1521707.885902,782858.292017,-130934.768634
-5772699.230894,-1895234.554001,4801569.928011,5109783.492063,-2994792.928750,-934760.064696,456667.027729,-529594.400765,18912.236395,3192446.941128,-1169770.321407,-3031137.743583,9871652.841086,-3060709.501225,-2022483.735012,-5608879.560022,2883208.058308,511541.380833,187335.227533,1949693.900767,-1075755.741837,-597234.728798,-4876210.812390,1596460.796159,1453590.353884,1745809.615010,3765476.463393,-5428075.674643,5069751.150406,-3402822.178511,-2794260.359883,2448646.538926,-701723.978420,1896782.456791,-505238.407164,2397316.588228,-4245697.852383,1364249.161085,-2582239.029828,4863481.785025,-1092306.302036,-5607236.570794,-449791.429051,6785536.224384,2620396.701669,-350585.067571,-5742841.003241,-2042559.905235,3179301.214850,386993.282698,1094462.468994,-2627578.452772,2435598.486586,1319486.937094,-5542618.316871,5144514.282998,-3123500.452756,590561.166778,2617111.595563,-2115810.902288,-781235.433215,1688095.713046,-1217936.548819,-241795.892727,3267909.550667,-5197325.948580,3585520.476034,-805264.698786,-415527.779479,181708.747566,689885.831054,-724640.099035,-108429.038200,110556.225209,172452.779004,487216.348387,-671508.654949,-1236037.441056,3362443.575925,-2302180.701936,-819421.349483,1429027.000474,583953.304470,-1524103.530561,783476.960761,-131017.200697
-5756042.723642,-1882918.045745,4802458.147674,5085039.112505,-3000364.888537,-938494.421482,456842.423871,-507092.527013,17869.313478,3174242.628734,-1183535.754296,-2998690.828613,9848137.912544,-3070085.075137,-2012748.583269,-5585025.058504,2837944.099741,494357.756186,202861.649238,1979918.200840,-1072959.573103,-581023.243368,-4867384.185136,1589001.985196,1466684.900850,1722461.394006,3742078.956078,-5431311.890367,5055053.275173,-3373306.701432,-2802017.769913,2426468.786477,-661760.583209,1892459.996007,-496008.660988,2374153.151845,-4232082.480742,1363668.114790,-2581612.170248,4863938.886610,-1108608.326076,-5588911.353902,-447672.191061,6753051.790584,2620137.065377,-330567.207642,-5710419.614194,-2046987.672298,3118496.026697,424534.845600,1085597.240215,-2597067.485247,2408623.441013,1298803.594383,-5515458.326334,5150322.361170,-3115976.436615,555441.962121,2633462.765878,-2109411.485180,-787859.116400,1697777.946987,-1233080.162852,-234593.982695,3272020.602083,-5199461.422489,3581509.922739,-802531.015530,-412561.950041,171566.343943,701882.827541,-731745.443012,-104386.968299,111732.468280,162899.964378,491406.192889,-663276.358386,-1235849.431999,3342381.304580,-2282393.792208,-821874.439238,1421299.302542,589705.573286,-1525771.473663,783675.796516,-131027.935517
-5734375.357026,-1868632.190251,4800185.628426,5055249.336717,-3003676.940640,-941989.871396,456801.469393,-482777.742267,16002.410599,3152216.095386,-1197104.059274,-2961734.129608,9815737.657367,-3077483.270883,-2000638.470677,-5555421.022203,2787816.917677,475426.326026,218675.179439,2011299.183143,-1069119.307550,-563948.126981,-4854473.243222,1580043.317552,1479502.230895,1696590.455922,3714601.777156,-5430604.707805,5035218.389937,-3339032.378338,-2808930.086012,2400871.717902,-618572.235697,1886816.092139,-485477.829455,2348253.285516,-4214874.527479,1361681.287384,-2579105.526993,4861292.656357,-1125707.397354,-5565591.388886,-444649.918873,6713358.198267,2618181.278343,-308789.962440,-5671735.421049,-2050386.586584,3051286.838351,464234.787680,1075403.656754,-2562449.683234,2378136.089631,1275486.361835,-5482747.052382,5153349.595412,-3105433.121379,517031.115411,2648956.693709,-2100954.884629,-794208.812006,1707006.094085,-1248762.196372,-226652.868804,3274278.776133,-5197999.033994,3574489.276171,-799182.853973,-408424.371428,159719.482427,714746.945563,-738937.144957,-100037.733650,112859.711778,152877.264420,495171.163173,-653775.850168,-1234852.229020,3318400.706955,-2259261.692610,-824223.929406,1412174.236948,595390.854596,-1526452.895067,783323.941433,-130945.178835
-5706870.741108,-1852229.755963,4793954.095300,5019650.443890,-3003990.616907,-944996.613815,456516.099650,-456692.842618,13134.131265,3125835.477672,-1210149.041681,-2919839.521198,9772816.445706,-3082273.353247,-1985821.080051,-5519186.246793,2732696.043490,454654.741303,234510.738255,2043401.522646,-1064026.663013,-546183.018546,-4836578.485953,1569381.517752,1491682.356303,1668056.243235,3682531.300171,-5424927.193056,5009389.745163,-3299519.718648,-2814594.915557,2371524.916398,-572267.685361,1879649.378628,-473568.755846,2319463.801997,-4193563.329702,1357988.792845,-2574311.794712,4854839.650334,-1143405.914374,-5536473.275824,-440582.301605,6665459.210716,2614112.741553,-285330.515783,-5625984.865610,-2052373.223659,2977506.009888,505744.075047,1063768.866302,-2523450.839176,2343926.333845,1249386.758704,-5443803.710867,5152815.661542,-3091310.613200,475327.461274,2662991.568529,-2090033.479128,-800128.348713,1715486.212993,-1264758.613557,-218003.517333,3274169.778588,-5192000.409440,3563796.810144,-795143.522230,-402876.121858,145992.803800,728380.132592,-746041.490786,-95423.176755,113916.166379,142487.936159,498314.508733,-642908.209620,-1232841.529241,3290030.966895,-2232460.909589,-826369.018075,1401491.065274,600853.210900,-1525865.684745,782282.016462,-130745.847021
-5672624.801600,-1833471.312576,4782930.329714,4977538.695701,-3000565.504942,-947407.175707,455923.437359,-428924.382940,9050.127795,3094538.682782,-1222269.038872,-2872632.983043,9717619.596923,-3083679.944442,-1967892.862939,-5475418.593979,2672394.724408,431997.608266,250053.295694,2075845.599280,-1057480.542275,-527867.210857,-4812898.454941,1556790.729698,1502833.511183,1636813.071493,3645405.909231,-5413192.467138,4976545.839374,-3254220.210195,-2818625.976329,2338055.427526,-523003.225188,1870713.848867,-460150.191675,2287656.536777,-4167499.568752,1352251.680122,-2566713.936139,4843702.788203,-1161558.463676,-5500713.184273,-435258.719810,6608234.394406,2607487.450347,-260154.267041,-5572315.403086,-2052584.239621,2896941.147879,548705.954632,1050561.595312,-2479700.151041,2305704.188279,1220293.362585,-5397823.375483,5147890.771417,-3073017.960713,430298.918925,2674957.061647,-2076273.020505,-805359.910340,1722856.265005,-1280869.035213,-208600.633283,3271112.694767,-5180489.649591,3548748.181006,-790317.523648,-395669.032285,130148.166582,742759.519574,-752933.074363,-90545.822564,114856.897910,131824.798584,500629.573789,-630518.726304,-1229618.375749,3256695.048012,-2201541.856211,-828256.899797,1389082.732548,605934.780622,-1523712.401814,780401.668689,-130405.308051
-5630674.609855,-1812157.812218,4766207.654876,4928128.622768,-2992653.335632,-949022.773105,454968.486660,-399529.224418,3606.131669,3057739.036083,-1233069.453328,-2819684.337885,9648313.175679,-3080985.725521,-1946473.885864,-5423131.578447,2606740.212710,407402.965617,265020.712821,2108135.765477,-1049265.324854,-509165.300429,-4782492.430371,1542052.182402,1512543.439866,1602721.648115,3602658.626471,-5394240.268916,4935707.713691,-3202592.706048,-2820550.621291,2300085.317855,-470895.055238,1859759.248488,-445114.351518,2252611.115893,-4136050.015864,1344110.312368,-2555831.741394,4827047.033387,-1179936.302530,-5457376.731759,-428539.221587,6540567.255862,2597834.393851,-233325.759511,-5509835.846194,-2050600.377950,2809386.226784,592766.039601,1035638.500137,-2430880.288853,2263215.402249,1188032.873157,-5343974.165827,5137625.975787,-3049925.585652,381973.187703,2684191.551364,-2059254.669839,-809697.382272,1728756.036009,-1296828.499883,-198446.330216,3264487.386697,-5162412.683063,3528617.012216,-784600.167699,-386587.939452,112033.531693,757765.544035,-759428.929449,-85435.479222,115643.248279,121004.227926,501897.863308,-616485.942289,-1224962.080450,3217854.505257,-2166127.105934,-829769.408401,1374748.147338,610476.454173,-1519681.617203,777527.141296,-129897.685086
-5580046.322568,-1788068.680086,4742866.080154,4870598.525753,-2979412.474410,-949642.686874,453592.103632,-368597.078749,-3424.744614,3014833.985417,-1242128.757158,-2760572.609196,9562999.602586,-3073374.225700,-1921155.525620,-5361347.700915,2535578.557543,380818.075397,279080.003816,2139781.828445,-1039148.299637,-490252.898700,-4744407.701844,1524918.425127,1520383.757049,1565688.333836,3553750.032253,-5366860.135896,4885816.573688,-3144089.989945,-2819901.154392,2257239.409230,-416132.595087,1846529.567475,-428357.960216,2214183.624790,-4098556.788891,1333212.213882,-2541119.872166,4803955.769024,-1198338.513009,-5405548.751352,-420229.533465,6461293.773093,2584655.899963,-204884.196716,-5437614.387827,-2046004.768249,2714670.965221,637496.705259,1018865.405841,-2376644.423941,2216189.650036,1152424.900182,-5281437.783270,5121106.772241,-3021393.102705,330362.451514,2689997.021206,-2038546.289770,-812892.257297,1732798.675509,-1312381.439999,-187540.244548,3253677.169521,-5136692.651080,3502647.993992,-777893.256716,-375365.904537,91427.729009,773319.329951,-765355.452987,-80117.373576,116234.870886,110141.346921,501891.221405,-600672.596167,-1218641.999261,3172922.876370,-2125786.859835,-830814.827294,1358296.743183,614306.251863,-1513449.008673,773496.872065,-129196.160261
-5519731.541474,-1760983.996548,4711913.055425,4804133.182614,-2959994.495627,-949064.836115,451738.524805,-336234.545892,-12207.706976,2965229.202588,-1248993.950405,-2694888.165040,9459707.574517,-3060046.056888,-1891538.151668,-5289053.407903,2458785.567102,352213.900956,291891.382010,2170239.581204,-1026891.691543,-471303.873579,-4697676.784929,1505146.214114,1525894.306635,1525632.079152,3498130.863664,-5329816.083978,4825806.967554,-3078153.921685,-2816181.205747,2209134.003428,-358936.591968,1830759.981850,-409765.635691,2172215.370673,-4054321.921726,1319161.866221,-2522039.484427,4773487.882835,-1216502.669584,-5344288.347677,-410139.524968,6369227.073645,2567443.184606,-174889.778365,-5354746.186875,-2038340.264983,2612680.530620,682423.558339,1000108.918269,-2316673.037908,2164380.006439,1113299.275268,-5209369.519091,5097350.762693,-2986762.343122,275519.311177,2691640.111409,-2013699.038963,-814703.467798,1734580.590113,-1327237.195637,-175879.842833,3238000.588592,-5102180.859594,3470054.747758,-770090.114167,-361759.965404,68161.736895,789286.420242,-770510.063017,-74622.042789,116589.126644,99357.712592,500374.105320,-582938.538104,-1210426.179486,3121309.290349,-2080091.764211,-831289.680210,1339530.748807,617241.791507,-1504674.954871,768142.127173,-128272.741172
-5448715.366318,-1730680.947640,4672378.646238,4727902.652535,-2933560.648472,-947109.049235,449355.926346,-302549.799249,-22908.945034,2908315.737624,-1253185.712281,-2622230.534948,9336475.633958,-3040167.332647,-1857233.103540,-5205257.818589,2376246.617823,321569.463136,303123.286875,2198921.865743,-1012268.535466,-452480.282614,-4641323.331632,1482474.378905,1528625.611967,1482482.761364,3435265.586679,-5281863.074648,4754613.124844,-3004268.937840,-2808835.437654,2155384.479441,-299564.767996,1812179.673156,-389243.753896,2126547.476294,-4002640.141579,1301589.095833,-2498013.737844,4734665.535656,-1234168.364610,-5272647.652932,-398114.164514,6263231.144582,2545666.851651,-143416.078991,-5260332.051579,-2027144.297919,2503334.348330,727045.680191,979236.689439,-2250647.766569,2107526.090509,1070524.699775,-5126943.998559,5065360.307410,-2945381.448783,217538.775445,2688358.261548,-1984268.412520,-814870.297373,1733676.430137,-1341089.061552,-163467.026691,3216780.039907,-5057742.646192,3430062.067767,-761076.578696,-345548.477312,42085.030530,805525.297354,-774691.221862,-68975.369083,116657.356213,88779.881142,497112.185195,-563154.963396,-1200069.599285,3062419.580208,-2028620.897843,-831072.519002,1318232.240831,619113.080560,-1493023.684156,761294.702565,-127099.464772
-5365963.921209,-1696953.203519,4623228.330809,4641058.539288,-2899179.824033,-943528.699315,446379.455475,-267688.295758,-35716.916047,2843486.429827,-1254238.674318,-2542205.517717,9191283.671468,-3012895.769643,-1817815.710283,-5108941.877378,2287892.254570,288866.270611,312404.537685,2225227.254595,-995022.631702,-433994.108294,-4574333.664366,1456666.075025,1528072.531626,1436173.230685,3364597.739097,-5221706.832219,4671144.088904,-2921878.807123,-2797335.403192,2095620.849852,-238299.765648,1790515.724537,-366687.307405,2077017.832641,-3942793.544159,1280118.466121,-2468466.680014,4686495.437961,-1251072.470952,-5189651.997090,-383957.580159,6142092.608366,2518787.190699,-110536.682581,-5153439.483837,-2011944.715040,2386558.368529,770850.230580,956107.088487,-2178277.480025,2045421.184417,1023935.401775,-5033315.117688,5024119.340854,-2896586.663054,156516.443824,2679368.542628,-1949783.503971,-813144.310417,1729658.552918,-1353614.491183,-150319.378291,3189317.329300,-5002185.131441,3381851.751356,-750746.914276,-326465.014951,13006.063704,821904.800910,-777687.664974,-63216.627808,116399.623551,78540.784566,491859.233510,-541186.018205,-1187339.696076,2995675.058269,-1970954.788748,-830059.581331,1294212.065899,619721.910972,-1478141.255135,752779.688114,-125647.343458
-5270498.525297,-1659626.759489,4563447.069072,4542763.928158,-2855949.644793,-938066.308047,442776.525862,-231800.809387,-50777.888939,2770190.265749,-1251668.695454,-2454459.997663,9022194.463352,-2977425.044758,-1772938.382056,-4999128.537204,2193716.563629,254083.321356,319390.772594,2248472.782301,-974920.162658,-416043.645307,-4495684.956433,1427476.388291,1523755.736563,1386653.182366,3285599.527343,-5148093.132754,4574405.052023,-2830538.529958,-2781094.559751,2029502.657819,-175476.909109,1765511.914309,-342046.889709,2023509.760856,-3874119.246140,1254384.482796,-2432847.606118,4628029.275017,-1266869.818152,-5094391.378237,-367544.020055,6004744.577340,2486256.036784,-76404.823773,-5033215.223092,-1992242.227499,2262422.562467,813225.960134,930613.988597,-2099342.626682,1977895.854170,973457.994069,-4927734.299661,4972610.325357,-2839740.804320,92629.321543,2663866.827767,-1909789.254874,-809284.885066,1722091.507050,-1364448.646887,-136484.722922,3154920.104513,-4934332.995422,3324633.230665,-738997.901778,-304289.605849,-19177.865017,838214.960437,-779253.221389,-57396.044101,115777.826281,68777.777485,484382.733182,-516939.120233,-1171979.038467,2920532.941752,-1906736.360575,-828108.955411,1267266.893796,618882.366313,-1459686.274183,742428.080170,-123888.357602
