1320284.653995,-168063.558492,-347345.171662,4354944.398630,-2355576.922096,1039297.997554,-6509877.337659,385775.942950,-2044137.935274,584637.177747,3417766.049924,675778.749610,-787709.239641,6337416.691005,-2963812.502797,-559015.593633,-1541081.006660,-6865334.159630,1984853.524092,5295006.779634,-1819205.670615,2077854.081900,-2170770.654767,-308704.363877,-1116295.293684,1584005.075719,3268740.124396,1694022.639743,-519781.454062,-5021347.281448,-737405.422421,-1491473.758834,337406.714070,3066075.453103,1424417.437017,1629549.096745,-5601891.161302,4881428.216342,-6144434.898728,2783917.385692,2580439.636281,-40407.952618,-2423340.260484,1722736.634210,1994960.721268,-4658433.987312,-1399382.730179,1192081.661265,5290409.780528,-2156852.035847,-2311502.047660,2618321.298660,-4992106.280479,4995614.625462,-1577254.039228,3664907.615361,-7002749.903880,2335679.309298,3274517.213835,-2678767.001259,71412.902334,815402.326217,790515.804071,-4180333.108852,5101395.462070,-1970865.250033,-582764.458579,557789.136926,-746757.972927,1681155.103477,-1653560.573087,528233.132032,757848.110871,-1415824.598589,605954.600161,902735.103700,-1580901.767852,2181592.117840,-969554.059436,-4189876.553894,6725028.621035,-2273764.542277,-2310628.283277,2378199.049263,-843947.915503,131244.463480,-8503.853424
1310486.377480,-144991.666724,-335603.317777,4342303.069875,-2339627.720652,1019525.357730,-6525449.044475,349241.389329,-2018335.436583,571491.967702,3421274.106301,693144.185598,-780025.000844,6347240.829688,-2949505.342672,-535698.954621,-1536617.539038,-6889375.717471,1960073.185641,5311108.631596,-1851020.828731,2073453.506067,-2187754.685347,-304741.562168,-1109022.654684,1576269.424103,3293825.413442,1723334.778230,-498724.347019,-5051389.255335,-726516.770282,-1507620.034391,317612.672825,3080199.058080,1408376.538755,1639086.967805,-5582255.061118,4897055.702243,-6199715.416210,2792816.332004,2563270.010235,-6556.080376,-2414234.676365,1736947.777903,1983109.248068,-4683074.399913,-1384174.001456,1183042.050826,5304263.073233,-2170819.697997,-2312303.951451,2628317.599776,-4980116.354172,4975828.515942,-1583180.544248,3671627.025861,-6985218.650907,2322428.943780,3274209.056735,-2683319.100337,73036.319706,827751.513106,783116.398484,-4199941.176372,5133182.175477,-1984140.615991,-586730.575458,560398.261446,-744203.456041,1684748.596320,-1674689.394908,558171.565809,737914.707730,-1410657.136390,606051.068062,907494.104240,-1579929.660977,2158692.958235,-941967.607992,-4196027.366952,6715151.223668,-2266239.477074,-2311508.652649,2377277.507219,-843685.343154,131284.219964,-8515.095347
1299232.093475,-120015.173690,-322933.815906,4326079.545007,-2321210.469617,996611.025693,-6538023.475560,310147.521068,-1989325.244987,558129.785245,3423053.737173,711499.908720,-771608.929887,6353443.334094,-2932238.216766,-510184.548952,-1530475.465280,-6911840.310741,1932246.443666,5325440.156725,-1884362.693858,2067785.476682,-2204283.844004,-300828.557561,-1100883.135286,1566663.611206,3318836.776390,1754542.856309,-475018.465776,-5081507.436648,-714796.346563,-1522943.608296,295779.109404,3093522.866535,1389780.504067,1649088.738347,-5558248.023575,4910734.627318,-6255994.407842,2800969.776710,2543890.993684,29837.898578,-2403140.635363,1751363.395917,1969443.745154,-4707784.143501,-1366261.269803,1172311.685488,5316267.518853,-2184882.676243,-2311520.142917,2637399.475359,-4964266.754881,4951624.027507,-1588476.499519,3676748.813558,-6962953.541048,2307366.847961,3272068.376265,-2686768.535312,74712.262317,840450.190203,774645.673803,-4218015.172362,5163633.092956,-1996937.439203,-590519.017415,562669.837482,-740989.620596,1687713.845992,-1696510.983887,590091.384480,716032.167274,-1404235.027832,605778.408871,911889.214305,-1577779.880106,2133027.694111,-912177.058072,-4199953.461065,6700543.103629,-2256757.458372,-2311166.346857,2374889.227565,-842868.378825,131227.841830,-8518.373944
1286351.844858,-93161.423454,-309353.884000,4305609.274251,-2300001.736643,970189.586055,-6546417.035801,268633.466721,-1956828.192080,544741.433587,3422500.491287,730687.091449,-762431.650084,6354820.500921,-2911496.917667,-482399.674174,-1522350.593024,-6931700.084080,1901137.306600,5337164.662729,-1918960.570774,2060595.726222,-2219775.095492,-297001.268263,-1091828.800726,1554809.510090,3343165.459521,1787437.637391,-448451.613790,-5111022.388075,-702284.879469,-1536879.789391,271863.707419,3105509.710817,1368377.249818,1659459.954439,-5529185.813009,4921552.225902,-6312206.903193,2807940.910282,2522141.126083,68675.427546,-2389812.017619,1765668.822161,1953801.177998,-4731962.082333,-1345271.122462,1159648.671823,5325554.531219,-2198702.573070,-2308725.258767,2645096.962071,-4943790.107221,4922226.218677,-1592778.748811,3679668.520622,-6935069.696761,2290266.450364,3267648.312689,-2688730.985522,76422.295087,853309.634479,764994.847100,-4233714.433265,5191664.249376,-2008798.727358,-594016.810701,564468.859066,-737023.694418,1689850.384715,-1718780.740504,623867.431448,692123.674266,-1396329.063454,605022.519209,915717.462127,-1574152.562730,2104363.504887,-880195.143603,-4200941.927122,6680172.026083,-2244970.003078,-2309250.712130,2370657.127700,-841347.491323,131044.893734,-8510.654079
1271709.976457,-64537.881416,-294940.386723,4280227.398152,-2275732.306422,939947.971639,-6549342.965424,225016.346689,-1920701.091608,531611.787420,3419041.986895,750462.423922,-752494.237478,6350081.861077,-2886824.171201,-452378.809118,-1511885.506565,-6947798.548352,1866573.009117,5345293.954195,-1954356.789735,2051634.751156,-2233613.974418,-293374.187139,-1081791.848905,1540399.273472,3366058.682841,1821694.752370,-418872.969714,-5139069.354651,-689066.188970,-1548723.022131,245858.358901,3115532.234911,1343901.421234,1670029.965684,-5494372.610984,4928490.060135,-6367041.327339,2813263.981664,2497863.199099,109727.260716,-2373929.345748,1779517.664035,1935971.438603,-4754904.567731,-1320852.936557,1144836.104474,5331153.967919,-2211882.949693,-2303436.679008,2650852.037089,-4917912.985448,4886932.926978,-1595732.600588,3679702.751011,-6900675.466915,2270978.802521,3260436.073831,-2688772.956787,78145.043889,866070.730010,754071.363961,-4246031.691150,5215974.565251,-2019218.156356,-597028.598663,565596.724834,-732179.343191,1690874.550464,-1741089.243428,659201.123786,666211.038815,-1386735.633728,603679.995985,918740.460713,-1568743.207297,2072562.586901,-846172.938301,-4198187.014110,6652973.516777,-2230544.837802,-2305371.435367,2364177.391577,-838967.126116,130705.550892,-8489.185656
1255155.710031,-34301.617738,-279770.476100,4249233.225370,-2248158.178748,905557.886487,-6545402.691350,179639.171719,-1880714.241323,519077.695661,3412036.570747,770659.902900,-741803.597558,6337808.035558,-2857846.911966,-420198.396013,-1498713.152686,-6958917.340375,1828378.030048,5348810.637593,-1989916.792833,2040647.149788,-2245217.241188,-290133.973560,-1070718.490522,1523149.098884,3386721.124481,1857036.479440,-386166.625881,-5164720.915262,-675196.584657,-1557769.118222,217706.900277,3122897.765258,1316071.088547,1680623.541384,-5452995.451491,4930482.693168,-6419109.973776,2816435.133335,2470890.980457,152711.564190,-2355132.265130,1792513.621251,1915757.799035,-4775839.209767,-1292699.071522,1127635.460660,5332144.666998,-2224074.732237,-2295132.009429,2654073.585797,-4885837.698539,4845032.638789,-1597009.999922,3676204.460851,-6858873.220229,2249362.461226,3249833.246513,-2686365.392531,79820.405200,878485.180731,741749.422042,-4253900.537328,5235226.186805,-2027687.760907,-599374.163730,565887.808880,-726327.145795,1690441.173671,-1762945.371622,695743.258729,638320.417104,-1375225.875089,601626.665096,920711.288656,-1561228.168190,2037487.282340,-810299.325868,-4190798.616410,6617790.303477,-2213105.111345,-2299141.291415,2355050.860547,-835584.872815,130187.530101,-8452.533898
1236475.113975,-2457.602705,-263823.095927,4211838.022604,-2216891.354644,866624.452026,-6533201.350648,132658.007837,-1836608.662467,507324.236923,3400747.491025,790999.571443,-730316.487512,6316607.241623,-2823847.091069,-385744.643679,-1482491.863520,-6963801.243488,1786284.893861,5346694.623300,-2025407.073471,2027314.823427,-2253793.403579,-287275.614239,-1058560.756529,1502587.766425,3404419.953934,1893088.092536,-350093.261888,-5187122.891348,-660722.184255,-1563339.252704,187441.373871,3126975.472907,1284621.151287,1691073.743309,-5404317.708988,4926456.045977,-6467059.900132,2816905.814693,2440989.491685,197516.848434,-2333131.907031,1804294.957143,1892974.798451,-4794042.359434,-1260358.324549,1107793.953869,5327379.085689,-2234797.506881,-2283326.322736,2654205.285805,-4846611.713495,4795540.137084,-1596137.085103,3668401.996582,-6808533.491093,2225107.562630,3235305.531922,-2681051.888045,81442.137467,890301.390565,727935.423039,-4256331.384644,5248088.329539,-2033614.876440,-600925.595565,565166.328255,-719364.705054,1688350.559986,-1784095.773188,733354.647287,608367.588600,-1361534.272435,598727.106383,921399.134552,-1551255.462780,1998833.571396,-772547.990699,-4177940.804049,6573384.271001,-2192238.032947,-2290129.733163,2342816.081700,-831013.742157,129450.689415,-8396.452126
1215542.916025,30772.300766,-247246.855409,4167290.741154,-2181655.431409,822819.104490,-6511172.782441,84507.403887,-1788178.754341,496710.847746,3384484.703837,811285.559737,-718037.097965,6284899.998271,-2784440.206129,-349159.051044,-1462819.522862,-6961023.582524,1740131.599160,5337769.623727,-2060067.073954,2011330.238974,-2258712.571727,-285002.269775,-1045212.817513,1478412.318014,3418193.330362,1929535.145643,-310557.449903,-5205171.160777,-645721.663566,-1564658.701230,155022.321711,3126978.691049,1249257.312091,1701155.424521,-5347415.588785,4915163.437473,-6509285.368053,2814119.969096,2408008.711990,243801.502284,-2307521.139071,1814375.263002,1867365.615479,-4808577.048595,-1223507.987784,1085055.935715,5315819.150245,-2243653.826563,-2267424.007181,2650566.190332,-4799381.473478,4737728.638749,-1592752.575356,3655541.348747,-6748661.006867,2198064.237481,3216219.705661,-2672278.008531,82951.494945,901247.022402,712479.314768,-4252119.438025,5253057.629118,-2036439.932224,-601459.325807,563229.946136,-711146.803472,1684211.476275,-1803949.536002,771579.875404,576431.429460,-1345430.509160,594853.824227,920523.541997,-1538475.010292,1956492.235414,-733175.461448,-4158621.790990,6518501.286569,-2167560.286972,-2277878.959362,2327013.245889,-825089.432774,128469.030089,-8319.230564
1192141.475680,65276.520966,-230071.030748,4114787.060072,-2142087.169742,773782.166018,-6477774.998851,35493.878436,-1735174.007343,487489.150054,3362470.701405,831241.255903,-704941.312377,6241161.276250,-2739035.264291,-310416.053941,-1439325.985286,-6949198.045907,1689679.782982,5320895.902498,-2093401.274029,1992370.412827,-2259189.834104,-283383.879178,-1030610.124520,1450220.665087,3427181.501147,1965946.077992,-267418.538558,-5217843.318596,-630242.197969,-1560953.787832,120448.238133,3122172.449183,1209726.008799,1710639.896539,-5281445.059446,4895415.022662,-6544215.819055,2807472.310355,2371739.595275,291328.045817,-2277957.972346,1822319.333986,1838715.139088,-4818557.311999,-1181754.266715,1059165.715798,5296278.206480,-2250148.707406,-2246868.436846,2642504.461742,-4743179.260598,4670669.763462,-1586412.727876,3636827.086409,-6678115.347136,2167970.367330,3191943.990612,-2659492.507147,84314.642809,911037.170170,695273.903625,-4240138.394372,5248656.656044,-2035554.048012,-600793.949256,559880.452803,-701547.739683,1677729.778337,-1822088.293852,810125.679236,542499.497959,-1326647.747062,589861.851376,917825.221642,-1522518.747321,1910223.368680,-692270.808874,-4131894.628069,6451824.701141,-2138636.174614,-2261943.013276,2307173.275519,-817632.958882,127208.751930,-8217.807437
1166127.559952,100903.548577,-212374.326347,4053526.639485,-2097864.919917,719212.283944,-6431450.045494,-14018.583557,-1677420.573596,479916.099316,3333959.260194,850566.274675,-691001.290933,6183825.888454,-2687049.956997,-269576.959314,-1411630.613665,-6926837.963306,1634732.806414,5294882.299835,-2124826.215482,1970103.471440,-2254465.076453,-282514.475263,-1014683.004762,1417623.804607,3430455.398073,2001872.535494,-220546.351177,-5224015.681292,-614376.099936,-1551458.544260,83773.477992,3111776.227955,1165789.278177,1719260.676706,-5205542.122881,4865957.687930,-6570150.062439,2796351.055170,2331945.082695,339810.423682,-2244070.615453,1827656.100442,1806790.468386,-4823021.337985,-1134724.728740,1029875.635474,5267535.786906,-2253767.710970,-2221090.159976,2629347.309671,-4677051.584683,4593470.540728,-1576661.162215,3611420.442265,-6595759.133843,2134585.278362,3161854.143956,-2642151.266299,85502.849037,919362.335613,676215.988603,-4219202.539553,5233335.333492,-2030335.029011,-598719.500984,554899.507939,-690430.308649,1668576.483965,-1838021.319733,848620.749526,506606.410165,-1304937.652873,583615.026170,913037.383632,-1503027.515421,1859828.275361,-649971.157304,-4096789.960162,6372043.768999,-2105058.416742,-2241839.336278,2282803.057701,-808457.301508,125634.816917,-8089.055588
1137259.383124,137494.598776,-194218.407664,3982695.593834,-2048610.874655,658815.100165,-6370566.874614,-63728.679411,-1614615.922145,474196.050335,3298123.001863,869035.757830,-676190.275444,6111323.845022,-2627944.531335,-226681.021633,-1379395.810853,-6892425.535065,1575064.981040,5258538.149363,-2153716.977488,1944143.205879,-2243782.225601,-282484.573405,-997303.357162,1380253.888889,3427059.674313,2036897.183670,-169876.612362,-5222539.339980,-598149.185040,-1535482.732963,45007.605231,3095032.091510,1117202.472142,1726753.561540,-5118774.223505,4825527.349759,-6585425.595723,2780140.321622,2288411.876259,388997.071459,-2205506.550501,1829852.818461,1771375.343798,-4820962.144868,-1082092.277133,996948.385215,5228412.593887,-2254026.993364,-2189523.233329,2610427.730602,-4600024.627142,4505190.879679,-1563042.485730,3578497.816816,-6500364.800494,2097589.562192,3125277.602133,-2619652.829681,86454.304010,925991.657336,655138.127303,-4188173.736128,5205638.929249,-2020171.995212,-595092.651440,548128.998148,-677687.421120,1656445.656133,-1851284.221413,886715.048786,468768.643419,-1280028.844552,575952.368689,905910.828581,-1479635.180857,1805069.459194,-606382.153029,-4052319.843462,6277802.519175,-2066395.052544,-2217091.479416,2253420.228170,-797388.941861,123718.626721,-7930.912404
1105397.100237,174850.380474,-175681.826408,3901512.810043,-1994039.574956,592386.530360,-6293545.612126,-113210.563423,-1546618.035795,470542.975519,3254180.564130,886322.289011,-660462.556336,6022094.015444,-2561201.506316,-181831.187684,-1342276.929022,-6844401.641483,1510512.866772,5210654.937917,-2179351.293001,1914151.106935,-2226406.092924,-283414.287305,-978384.646317,1337771.260004,3416029.655184,2070476.801030,-115393.150257,-5212158.853774,-581639.996667,-1512286.044213,4228.457111,3071144.717180,1063782.347056,1732759.843504,-5020251.543625,4772869.333423,-6588211.501068,2758195.381378,2240873.856209,438536.511912,-2161878.010941,1828414.723988,1732224.363038,-4811321.132395,-1023561.730317,960187.529372,5177665.748185,-2250404.007202,-2151598.479079,2585061.937724,-4511154.492639,4404959.574919,-1545121.031341,3537236.482468,-6390778.031077,2056732.637188,3081533.378584,-2591379.507506,87107.376116,930628.617963,631910.823043,-4145834.007775,5164014.500001,-2004466.429978,-589698.681439,539369.987121,-663185.140030,1640969.352293,-1861311.500622,923964.883695,429053.791540,-1251671.133468,566729.374556,896176.051136,-1451978.976492,1745764.424596,-561672.461591,-3997491.190854,6167792.764054,-2022265.194478,-2187197.038787,2218538.220699,-784257.411800,121433.507623,-7741.659440
