-1585782.107783,705445.871674,3433935.018179,-4447422.845748,-925536.556576,1600782.892467,-2162477.965658,3817486.639433,-1206046.520027,746391.173062,2382441.568248,1032635.633763,-2742462.127161,1415226.071099,-1976153.723237,-305038.108041,-384081.060996,-263825.220325,793923.064007,-5009919.207855,6821458.084531,348803.669027,-1318299.780686,-2576987.063989,2080349.971629,52433.650692,1481508.559796,-2902100.374677,-945076.707969,1232093.163186,2122417.460543,-1387903.390916,1990118.069569,-1573570.358596,-340325.659255,-776058.493504,1269843.815462,-49583.493538,-3258421.735365,3676996.653419,-626647.577144,-703428.083353,425725.943212,34382.753809,2087307.028421,-2522274.155457,155109.821182,-398177.285164,3983.346172,670465.060025,2809979.205185,-5680600.588740,3117206.499842,260040.562443,713501.219081,-2252565.941583,110435.581504,2176350.008383,-1614835.543267,462964.444309,-696212.145258,1424891.700080,-757204.380087,-717055.007835,1106970.263462,-767079.446268,335588.976412,67370.268046,-184293.881340,181657.268690,16091.838385,318141.519709,-1315170.538035,372966.348097,1937975.860001,-1416471.123651,-1321312.985425,2937720.152794,-3205638.324190,2572120.054688,-1262032.892590,291065.200575,-13488.077307,-2730.491292
-1577632.916508,695000.981066,3450172.132938,-4425715.137820,-907563.837835,1580309.835130,-2206629.472444,3825723.316818,-1221933.956695,740479.542810,2395529.138420,1071047.303086,-2761045.530124,1386675.696063,-1976213.286115,-278606.474132,-388520.493592,-285252.407208,785986.867445,-5004795.384935,6855062.454977,349914.638172,-1308888.763164,-2600623.264186,2125179.134747,35132.873219,1471558.037766,-2933590.758721,-936790.359901,1233632.052862,2111484.976298,-1396620.527380,1996465.782285,-1564799.081307,-323287.183100,-787455.545860,1302831.608896,-63176.244522,-3254218.928755,3661956.768307,-609585.012820,-744344.702087,416580.256553,30767.666751,2137092.993232,-2517260.029280,142668.757090,-416512.511848,14010.420002,669088.338119,2816270.921025,-5704873.134622,3139589.753773,259851.131490,731776.721619,-2294634.148428,122222.301960,2195174.490812,-1624651.622989,453794.128318,-677026.842434,1408862.785356,-752278.290230,-717108.627595,1106372.844597,-763361.804008,331542.291935,69728.746056,-186949.273458,184581.223354,11410.435940,319520.158089,-1303530.435022,362572.543714,1927853.316253,-1397545.314836,-1331459.662896,2939811.769638,-3210475.998372,2588110.557708,-1284544.613781,307801.741251,-19965.467573,-1721.424095
-1567975.358415,683435.641142,3466054.516523,-4400035.334908,-887709.051523,1557211.225075,-2253080.576300,3832859.893847,-1238679.203654,733849.376614,2408216.441803,1111702.394785,-2779635.790588,1354992.580050,-1974994.099729,-249978.961396,-393344.287600,-307933.861669,777187.646456,-4996374.220221,6887283.275624,350884.658949,-1297477.959860,-2625067.449667,2172262.794862,16351.296149,1460330.679354,-2966129.733919,-927127.889939,1234235.720215,2098541.263007,-1404958.355805,2001874.780006,-1554574.668542,-304923.589371,-799127.203348,1338403.857558,-77758.144569,-3248175.793620,3643582.802891,-590757.265726,-788077.384194,406084.767849,26752.078588,2189847.334988,-2510303.112969,129270.276066,-435912.800033,24538.202336,667235.305457,2821385.366907,-5727905.842699,3162139.442170,259789.192851,750751.671409,-2338778.451474,134824.894581,2214449.580798,-1634369.221404,443550.371422,-655798.024194,1390532.899967,-746202.631744,-717039.750256,1105121.053201,-758684.834172,326739.335131,72378.390820,-189818.847237,187755.943461,6118.988928,321206.113186,-1290550.840350,351396.238503,1915453.537412,-1375826.580224,-1342135.637082,2940676.346302,-3213819.871089,2603737.944439,-1308089.239693,325755.313153,-26983.946310,-624.677393
-1556614.184205,670728.127449,3481077.936734,-4369897.882942,-865958.361435,1531337.193669,-2301307.481329,3838398.872889,-1256117.990963,726463.038702,2420067.903725,1154213.381852,-2797746.450508,1320045.643268,-1972175.340615,-219236.417790,-398522.022433,-331648.974223,767523.775165,-4983922.278837,6916875.584107,351677.463830,-1283791.529148,-2649961.596980,2221059.002673,-3855.734496,1447740.019608,-2999193.530968,-915951.042364,1233620.274656,2083381.751354,-1412585.591182,2005910.569731,-1542743.150456,-285317.011939,-810873.697490,1376424.987448,-93269.632602,-3239918.702177,3621404.188100,-570138.984252,-834324.475251,394126.286926,22309.398296,2245090.685403,-2501035.576289,114990.503526,-456177.036613,35412.024594,664834.330139,2824858.569950,-5748765.402133,3184334.309543,259882.717068,770141.862822,-2384442.519265,148143.959089,2233789.914954,-1643694.433798,432196.110211,-632487.509556,1369691.215968,-738786.179922,-716806.338169,1103044.998910,-752889.791839,321083.470614,75346.574913,-192906.195836,191179.581163,184.912087,323220.642149,-1276144.605833,339482.732205,1900415.355947,-1351032.601989,-1353227.190466,2939915.571451,-3215116.796216,2618466.969433,-1332354.295220,344823.899705,-34524.661928,557.801460
-1543352.132906,656886.745684,3494687.142920,-4334767.093897,-842297.795922,1502492.353519,-2350710.362708,3841794.603307,-1274071.240733,718302.871772,2430571.400125,1198078.964227,-2814822.060136,1281754.485155,-1967371.881897,-186464.215022,-404029.861778,-356175.683814,756985.935937,-4966685.957425,6942485.595863,352233.097614,-1267480.154302,-2674868.550795,2270972.232635,-25471.524061,1433696.728077,-3032209.954005,-903076.492055,1231483.775735,2065722.283800,-1419115.297141,2008113.110694,-1529180.692602,-264594.857979,-822413.652934,1416719.918390,-109588.528690,-3229022.307652,3594879.043206,-547682.859934,-882800.119797,380559.360553,17420.678918,2302295.389425,-2489021.541915,99916.946672,-477115.457534,46502.307087,661777.220426,2826180.642416,-5766443.113336,3205625.764775,260178.320646,789661.468155,-2431115.255176,162108.648749,2252823.960786,-1652342.276786,419687.069480,-607066.227606,1346158.416019,-729854.007389,-716378.968865,1099979.964232,-745796.213928,314458.708513,78657.429441,-196204.149108,194851.211789,-6452.913216,325642.377544,-1260280.235484,326900.425453,1882393.758397,-1322907.706443,-1364629.337612,2937161.404653,-3213821.987890,2631752.191366,-1357015.685166,364896.742260,-42564.912833,1823.452292
-1527978.805064,641905.703540,3506282.517278,-4294070.437558,-816754.220481,1470501.209041,-2400632.967330,3842450.999283,-1292325.849402,709357.853587,2439198.114851,1242806.216001,-2830269.447537,1239967.335421,-1960198.822000,-151756.390378,-409813.292409,-381259.641376,745580.625090,-4943859.350966,6962644.147731,352504.837126,-1248232.657129,-2699324.063042,2321359.022669,-48420.885433,1418104.129487,-3064571.717877,-888361.201488,1227521.183607,2045307.709908,-1424132.989090,2007978.289445,-1513706.990822,-242876.763853,-833488.544565,1459056.788299,-126632.224169,-3215044.598881,3563494.165431,-523374.650371,-933130.936932,365261.621766,12065.773038,2360848.306343,-2473832.843749,84160.285647,-498501.370128,57635.325164,657982.830338,2824805.654879,-5779841.478973,3225396.710568,260708.270870,808971.050388,-2478123.546079,176578.333964,2271121.073146,-1659984.183088,405993.591194,-579513.506215,1319727.212124,-719221.177015,-715691.019737,1095735.399743,-737242.671981,306772.718986,82339.561686,-199725.157946,198777.264994,-13833.485476,328494.602883,-1242860.618543,313686.791557,1861028.424909,-1291193.410289,-1376174.775301,2931945.545220,-3209291.012449,2642961.470972,-1381693.394607,385841.024916,-51076.810234,3169.057324
-1510272.082522,625767.802897,3515174.254077,-4247219.060331,-789290.178281,1435202.254842,-2450356.601469,3839713.144578,-1310637.206908,699567.684498,2445381.047605,1287869.152330,-2843458.174173,1194644.144059,-1950238.286519,-115278.858099,-415852.993964,-406635.358849,733259.244030,-4914526.573739,6975801.433501,352414.192129,-1225704.166530,-2722814.652653,2371505.515411,-72619.904760,1400852.523806,-3095577.906013,-871626.557259,1221373.962759,2021842.202898,-1427235.914495,2005008.905229,-1496161.487246,-220268.231288,-843807.776100,1503178.518231,-144280.601445,-3197510.191003,3526638.201083,-497199.092721,-984892.985571,348114.984917,6243.497105,2420070.156008,-2455019.141233,67818.329940,-520066.734513,68641.122330,653341.029432,2820140.645712,-5787751.111250,3242964.322568,261512.569879,827703.682172,-2524777.144509,191462.301187,2288188.173791,-1666259.727912,391063.677851,-549794.411647,1290188.439037,-706695.905426,-714686.775344,1090111.233012,-727031.207619,297900.599086,86418.266922,-203448.739550,202932.319440,-21986.156578,331817.376750,-1223830.892303,299937.386360,1835910.346926,-1255612.332575,-1387693.735562,2923800.501049,-3200890.391115,2651463.716455,-1405985.965958,407498.415711,-60020.768670,4589.499836
-1490001.450769,608491.211743,3520720.877725,-4193604.521579,-759949.686416,1396378.361208,-2499108.566306,3832931.798094,-1328783.906105,688928.939395,2448507.591700,1332621.932408,-2853698.292257,1145645.658804,-1937062.851733,-77121.794412,-422065.028580,-431993.409735,720079.922088,-4877852.337846,6980299.513454,351918.885860,-1199554.201279,-2744807.330143,2420655.802638,-98009.447592,1381840.932920,-3124532.184114,-852711.418764,1212719.738136,1995070.543186,-1427946.639806,1998647.119422,-1476377.560960,-196963.961616,-853064.457967,1548821.580138,-162409.034959,-3175942.407478,3483778.684621,-469134.282347,-1037685.366124,328960.847671,-70.801978,2479265.757626,-2432075.696195,51018.544009,-541573.607283,79330.775695,647759.369015,2811592.731755,-5788979.550076,3257659.393793,262622.461258,845502.871850,-2570348.918436,206596.262338,2303563.398404,-1670812.783247,374881.111811,-517916.257721,1257332.918720,-692065.584516,-713311.544166,1082904.385596,-714981.165892,287737.053334,90928.708105,-207394.583936,207330.792508,-30962.152040,335646.885336,-1203092.831774,285687.505236,1806666.304948,-1215889.445749,-1399033.900503,2912252.438691,-3187919.044146,2656547.556693,-1429464.709141,429721.933046,-69367.105990,6081.460004
-1466940.732638,590093.997637,3522159.619175,-4132590.110235,-728781.756818,1353884.625505,-2546055.846756,3821379.401106,-1346466.599262,677410.069825,2447939.839684,1376420.790185,-2860266.322767,1092940.494403,-1920199.407754,-37493.643559,-428410.528321,-457032.563019,706026.308137,-4832892.835527,6974402.399212,350957.006303,-1169423.338715,-2764710.877112,2467973.859757,-124475.441791,1360967.462803,-3150649.871675,-831425.571527,1201197.210827,1964669.719593,-1425787.906364,1988318.093000,-1454202.396522,-173114.571997,-860916.361820,1595639.326933,-180861.515791,-3149806.771912,3434291.257220,-439183.584359,-1091023.836888,307686.989386,-6875.493826,2537631.288092,-2404528.288100,33914.119148,-562736.538022,89515.024911,641124.435995,2798511.985805,-5782183.797654,3268705.559967,264075.306142,861964.147839,-2614040.279591,221866.269933,2316679.256167,-1673236.834196,357414.082244,-483883.791298,1220968.819355,-675144.800929,-711488.477130,1073898.385624,-700903.090843,276176.883982,95884.271376,-211543.630874,211954.917994,-40800.648578,340038.508668,-1180610.431397,271040.254874,1772909.508092,-1171797.489445,-1409972.000415,2896787.663368,-3169686.171519,2657506.958862,-1451659.023553,452311.697521,-79061.553612,7637.593817
-1440854.935275,570600.609542,3518723.994469,-4063530.269010,-695814.834637,1307542.284011,-2590306.569291,3804305.366728,-1363423.692920,664980.804171,2443003.370068,1418564.260897,-2862380.724710,1036474.773844,-1899206.232556,3459.136473,-434802.583170,-481428.819170,691116.865496,-4778705.687412,6956290.803636,349471.032770,-1134966.571996,-2781918.358668,2512614.304614,-151926.699012,1338116.574350,-3173114.846609,-807611.208664,1186445.649238,1930373.754706,-1420251.373955,1973445.151402,-1429486.887059,-148917.315153,-867024.862676,1643279.099749,-199497.212891,-3118566.490044,3377594.093967,-407355.798262,-1144413.357638,284165.263195,-14174.080361,2594342.590334,-2371877.618524,16654.636542,-583256.533443,98982.771827,633332.107921,2780247.336001,-5766022.872333,3275336.892148,265885.184887,876688.999795,-2655005.454512,237102.221117,2326976.695409,-1673117.260740,338646.859309,-447714.425012,1180881.438001,-655720.686656,-709135.084854,1062856.509615,-684594.442887,263093.268669,101340.579333,-215920.266323,216804.597289,-51523.492363,344996.156407,-1156279.541793,256059.827783,1734240.203208,-1123079.718451,-1420293.131733,2876870.553846,-3145452.156829,2653590.190492,-1472087.973122,475080.080819,-89058.270465,9252.051180
-1411526.670684,550053.082696,3509605.184770,-3985775.726702,-661161.565481,1257207.563582,-2630882.729104,3780929.508186,-1379338.497052,651670.415749,2433010.524852,1458270.135984,-2859243.192121,976188.720957,-1873601.585084,45543.483447,-441110.381533,-504863.058619,675376.280004,-4714394.012491,6924076.398881,347425.097892,-1095835.940701,-2795767.935058,2553690.569579,-180218.669675,1313176.596743,-3191130.863415,-781108.337140,1168129.326011,1891902.127839,-1410778.491820,1953391.957255,-1402093.273839,-124577.676139,-870997.608796,1691302.587422,-218165.255316,-3081687.141690,3313159.517909,-373693.020800,-1197314.371426,258290.389250,-21961.920559,2648493.399140,-2333644.173531,-567.774174,-602827.189844,107521.690940,624280.699195,2756129.980059,-5739120.610140,3276758.161231,268090.194682,889210.109359,-2692321.545534,252124.147574,2333872.589979,-1670039.402348,318594.878062,-409490.327477,1136942.868493,-633651.583254,-706137.064708,1049550.535578,-665892.152967,248407.387093,107314.118403,-220525.153247,221875.615197,-63158.566652,350537.922820,-1130020.277374,240798.644691,1690342.212404,-1069577.089546,-1429736.513469,2851951.948592,-3114446.953119,2643990.664524,-1490213.775059,497801.665803,-99297.045754,10916.742263
-1378731.429375,528552.639016,3494036.733067,-3898724.026749,-624941.101492,1202753.664842,-2666872.031329,3750483.573764,-1393906.160198,637449.986987,2417230.199472,1494755.876963,-2850004.261959,912109.984469,-1842917.633358,88566.698887,-447295.489609,-526982.078029,658865.332937,-4639071.048885,6875950.813214,344778.695583,-1051717.357316,-2805612.215411,2590278.228135,-209280.052796,1286032.707353,-3203801.846235,-751735.872912,1145902.250447,1848970.681018,-1396858.153563,1927591.895001,-1371911.891424,-100329.275004,-872483.798214,1739301.461620,-236652.852563,-3038587.091594,3240364.506759,-338210.328646,-1249220.898105,229954.574703,-30226.434760,2699184.658694,-2289316.546752,-17572.274652,-621160.402148,114924.595351,613863.507651,2725500.978824,-5700093.577142,3272163.176531,270672.098395,899200.086374,-2725191.750126,266796.573993,2336780.799972,-1663579.115184,297249.356795,-369258.203942,1088984.555625,-608750.146371,-702423.590041,1033763.519702,-644604.984924,232009.695380,113834.219911,-225364.510145,227168.017308,-75745.169242,356709.210233,-1101789.551912,225352.793125,1640842.317802,-1011065.706667,-1438097.295909,2821536.555280,-3075974.724510,2627981.398694,-1505551.119227,520273.316281,-109723.971476,12624.461972
-1342254.675423,506189.945593,3471190.637833,-3801757.877254,-587324.019614,1144071.889342,-2697225.748288,3712177.197649,-1406811.957317,622338.662422,2394919.296577,1527137.778489,-2833774.495618,844256.478294,-1806683.447640,132330.779231,-453219.133923,-547439.305328,641652.852033,-4551926.126347,6809988.046901,341536.317230,-1002309.349849,-2810746.305926,2621447.263816,-238991.213138,1256557.734131,-3210267.363587,-719353.140563,1119469.921773,1801346.024299,-1377916.734399,1895433.311122,-1338868.311894,-76447.940781,-871074.423140,1786773.985327,-254775.199743,-2988711.246890,3158733.593734,-300966.783632,-1299590.925046,199091.388326,-38967.493475,2745437.364520,-2238425.197213,-34132.138334,-637934.052793,120956.652302,601989.447909,2687704.542345,-5647568.987787,3260751.019129,273622.393214,906250.045743,-2752693.632522,280932.187173,2335091.900121,-1653304.885869,274643.178379,-327126.494100,1036885.392202,-580867.514621,-697880.820848,1015265.279959,-620576.973829,213824.960635,120931.341099,-230461.788338,232690.935972,-89305.028853,363514.363936,-1071508.031911,209771.729826,1585459.066531,-947422.939776,-1445112.546946,2785093.734992,-3029276.615307,2604751.572866,-1517553.381305,542265.226876,-120277.869782,14367.002135
