1043651.679835,7282096.443176,-1703450.459542,-6077868.382878,4510700.086487,887132.005651,-7076554.577430,1155728.846139,395575.319553,-7385015.897669,478954.972692,4336578.524333,4697482.624423,2489297.742921,-6621555.571857,5156763.521883,84041.005150,-4769830.991312,-8357775.267479,4984105.217074,942341.918617,7251994.747838,5133241.471382,-12306269.311419,1702145.834981,6950674.047482,-2561381.791517,-1284099.094484,-7776772.686334,10299845.185194,-1941884.036228,-346632.299572,-6500799.097538,2714694.134348,-1628842.719877,7014417.763583,-10597044.350563,11487419.630558,3949913.343778,-6188572.279854,62571.744433,-7900645.877073,3846625.864449,1333023.413318,1606580.956374,-2790910.235356,8484753.794638,-6803880.923263,-3615191.108530,4541172.260775,-843192.495265,1968172.050241,-1321889.180800,-1979466.925654,3419481.749032,-2341029.962671,-3172864.638082,5495252.719132,1080357.117815,-3666837.995795,-2721247.241605,4809541.186668,2872738.877293,-7104716.325277,1747489.991731,1862774.125201,-36806.796883,-503993.110581,-2196943.074546,4137389.540584,-2469226.615943,167007.665513,721143.390247,-2156332.233487,5816681.694144,-10898028.841778,10674325.420891,-2732846.016801,-3499858.609293,4135262.074311,-3255134.122077,1636942.335973,-20646.067272,-268366.343385,56331.874299
1053885.398944,7127552.690355,-1702319.384376,-5970630.920125,4404384.873872,889967.481025,-6982389.853695,1173404.829939,440568.015195,-7261494.863713,525047.232296,4304800.964312,4546646.926665,2378269.284431,-6580178.947538,5166294.877402,21143.505136,-4662750.597926,-8187365.126754,4951049.547375,879306.940558,7131164.862550,5054950.262536,-12091623.321899,1642924.634071,6863112.749227,-2561814.804309,-1243557.805306,-7653996.208511,10087485.364781,-1880746.490322,-267677.248561,-6404645.025570,2678818.860099,-1620156.760282,6809053.519829,-10378224.978128,11284792.527676,3933983.344353,-6076236.711052,68432.905066,-7869279.314789,3846988.218368,1283005.080682,1657367.197216,-2769153.676523,8320740.780218,-6756101.956007,-3456166.927740,4426628.423400,-826110.773681,1920629.518735,-1243302.517887,-2010283.691332,3360997.148584,-2246266.300241,-3174882.764048,5448691.326894,1027462.748530,-3587616.265537,-2691474.364956,4753525.498675,2820984.095037,-7035767.429613,1789854.441211,1801372.844135,-72056.001117,-401858.497477,-2274987.469289,4147398.666585,-2452210.531078,157145.280682,734419.593302,-2161978.417060,5774041.830564,-10801834.507473,10616122.730558,-2791426.718335,-3400323.861521,4088560.754408,-3243187.405053,1627219.195687,-15069.934345,-269450.161276,56413.883832
1063714.701441,6956614.167217,-1700305.363265,-5850972.373523,4287908.168840,892450.027353,-6876945.350155,1191664.498060,488935.060893,-7124300.422184,574751.690431,4267314.213561,4381118.798221,2258174.527718,-6531184.534863,5172807.377796,-46206.788200,-4544864.229685,-7999163.600526,4912639.834998,810617.016226,6996720.686092,4967540.025910,-11853369.985648,1578123.309864,6764990.181651,-2560329.528965,-1199256.880071,-7517291.998921,9852977.630668,-1813782.522924,-182470.666673,-6297735.283154,2638280.485326,-1609000.872647,6583494.729676,-10136821.300646,11060282.364936,3914219.366412,-5951105.477421,74533.153667,-7830830.286347,3844221.102200,1229949.125880,1710277.934600,-2744274.561536,8139126.489542,-6700254.194785,-3283040.615362,4300767.319461,-807375.393765,1868138.851442,-1157493.996872,-2042172.948196,3294902.819384,-2141943.952915,-3174790.866694,5394573.361915,969823.854083,-3499868.438282,-2657395.748133,4689527.191230,2763713.429957,-6956568.274331,1833731.593997,1734351.073740,-109962.615644,-291868.698418,-2356968.292649,4154832.517372,-2431902.726430,146280.434374,748179.976432,-2166470.084527,5724385.468589,-10691405.266157,10546422.067122,-2852305.806126,-3291057.628656,4035437.731637,-3228173.668827,1615915.952384,-9294.601618,-270341.736513,56449.547773
1072766.887230,6768911.743526,-1697207.684359,-5718356.496858,4161319.878000,894417.322236,-6759643.332612,1210198.761793,540410.746187,-6972988.783604,627831.297573,4223404.124644,4200893.413086,2129466.821396,-6473598.743299,5175231.620986,-117550.098402,-4416059.842947,-7792841.721691,4868299.055656,736401.594681,6848159.088370,4870611.763678,-11590761.408624,1507788.837584,6655733.915147,-2556397.198259,-1151253.588902,-7366122.475982,9595913.901717,-1741017.467324,-91399.770332,-6179689.017098,2592777.616744,-1594925.336084,6337674.416772,-9872491.118103,10813295.343258,3889998.797427,-5812672.932243,80787.485925,-7784205.328522,3837472.361288,1174353.349066,1764543.292923,-2715998.371547,7939457.905382,-6635405.161368,-3096178.446257,4163535.217638,-786983.792566,1810607.775942,-1064579.840734,-2074602.606182,3220671.897361,-2027977.252341,-3171951.461769,5332071.997595,907546.522075,-3403368.886673,-2618625.916220,4616852.119795,2700799.473299,-6866158.187854,1878416.864373,1661801.890188,-150319.483859,-174584.424335,-2441893.476411,4158724.037859,-2407855.589617,134399.263019,762209.851933,-2169352.851249,5666942.666876,-10565423.733495,10463641.253613,-2914556.639524,-3172051.796319,3975386.273480,-3209578.021287,1602861.634849,-3413.258259,-270960.472962,56424.162202
1080657.186248,6564124.174433,-1692798.168356,-5572282.952244,4024703.451250,895706.374491,-6629934.453402,1228676.226794,594679.205463,-6807125.301984,684019.752438,4172337.240072,4006038.823487,1992672.923018,-6406425.070128,5172447.845007,-192376.521574,-4276260.442228,-7568132.185980,4817413.183223,656823.630001,6685010.939109,4763766.620324,-11303105.685747,1431995.965953,6534811.998857,-2549471.271857,-1099612.083672,-7199967.021313,9315939.726960,-1662522.349111,5105.717122,-6050136.110549,2541989.527016,-1577478.124387,6071620.182809,-9584958.649099,10543307.508505,3860672.994035,-5660461.197474,87105.786051,-7728266.530802,3825851.468213,1116729.034534,1819344.746677,-2684040.685045,7721344.830156,-6560598.314046,-2896050.273550,4014928.226845,-764931.057880,1747962.803950,-964736.955241,-2106997.247275,3137803.450122,-1904325.822299,-3165720.564478,5260356.959547,840771.068360,-3297922.636055,-2574777.708941,4534811.762105,2632114.545945,-6763551.612312,1923151.629242,1583849.310770,-192892.661926,-50638.259555,-2528692.724140,4158060.927182,-2379612.267262,121496.561922,776266.378758,-2170126.025061,5600901.938888,-10422530.774104,10366127.444216,-2977167.535660,-3043346.588407,3907888.919664,-3186849.836628,1587867.414914,2479.544222,-271222.506155,56322.398287
1086947.015687,6342029.058495,-1686817.998765,-5412280.957084,3878222.367642,896097.943509,-6487247.483272,1246720.419293,651355.491381,-6626343.060272,742972.824454,4113365.832138,3796758.413775,1848427.229094,-6328596.717781,5163242.818086,-270124.345292,-4125462.790023,-7324849.244594,4759351.583994,572118.160741,6506825.525840,4646648.520807,-10989785.291481,1350861.895551,6401653.065547,-2538954.346548,-1044432.427210,-7018338.954594,9012846.620198,-1578406.032079,106497.164906,-5908733.349049,2485590.347157,-1556191.310482,5785523.903591,-9274031.069897,10249849.231388,3825541.945911,-5494046.804875,93379.051563,-7661769.257066,3808398.832842,1057646.202028,1873772.371321,-2648104.153815,7484460.942878,-6474828.914726,-2683266.463052,3855023.122455,-741235.034834,1680159.150676,-858193.862905,-2138730.439649,3045813.000041,-1771044.728690,-3155378.082314,5178568.018781,769684.886590,-3183379.892818,-2525466.523940,4442724.642326,2557551.296688,-6647740.411503,1967087.327382,1500673.836387,-237399.107294,79207.220123,-2616162.899729,4151764.108801,-2346707.524117,107577.572584,790089.143919,-2168269.669165,5525434.280152,-10261337.342597,10252164.842167,-3039036.788089,-2905045.625465,3832426.210868,-3159410.302354,1570739.198648,8278.065343,-271037.165223,56127.774828
1091212.254747,6102307.896535,-1679002.933140,-5237820.386482,3721995.836785,895389.037234,-6330979.298493,1263947.281652,710059.616109,-6430186.625884,804381.373346,4045714.038379,3573165.671818,1697323.708918,-6239013.386313,5146342.013910,-350202.430232,-3963583.264463,-7062740.761899,4693415.555865,482497.795106,6313114.471912,4518863.938872,-10650072.783730,1264467.728609,6255652.629555,-2524241.444656,-985795.331557,-6820674.953082,8686283.004797,-1488763.096341,212268.849274,-5755087.334318,2423255.736425,-1530567.873350,5479460.420860,-8939415.149013,9932328.057454,3783892.231158,-5312925.861489,99530.618715,-7583468.745953,3784143.207239,997651.973656,1926916.318354,-2607864.378768,7228382.817566,-6377018.173236,-2458386.753894,3683833.056679,-715893.589335,1607126.557910,-745179.143551,-2169138.574546,2944178.606111,-1628147.215706,-3140202.883211,5085800.556382,694459.277021,-3059546.022377,-2470268.810577,4339834.416757,2476991.087858,-6517653.569965,2009367.087375,1412432.494056,-283562.757599,214215.737815,-2703104.896811,4138728.777024,-2308656.776690,92649.658524,803402.856444,-2163234.043531,5439662.628402,-10080371.064086,10119933.360048,-3099007.225269,-2757245.256878,3748453.768389,-3126657.584489,1551268.087387,13879.650488,-270312.890442,55823.553343
1092991.112209,5844873.839902,-1669055.549842,-5048526.656290,3556277.501049,893371.806829,-6160611.539852,1279926.988592,770308.755830,-6218353.582787,867813.344340,3968589.321460,3335649.464439,1540131.883393,-6136555.263136,5120435.975133,-431933.463871,-3790709.120395,-6781776.029804,4618936.930360,388286.738451,6103497.783194,4380098.230119,-10283492.717369,1173010.040875,6096277.153475,-2504704.514826,-923848.799394,-6606554.398458,8336209.966699,-1393778.627369,321753.123908,-5588897.361820,2354662.449879,-1500115.606712,5153858.022700,-8581137.085357,9590445.775203,3734968.800351,-5116758.702654,105440.204764,-7492018.460390,3752045.837277,937376.411531,1977744.056210,-2563009.987656,6952929.042281,-6266126.836264,-2222236.906586,3501547.297003,-688925.303279,1528863.807219,-626051.343201,-2197491.741452,2832463.576745,-1475820.680042,-3119412.370140,4981173.166386,615354.764202,-2926341.418347,-2408796.849826,4225465.004153,2390355.260071,-6372261.161456,2049036.818171,1319374.850612,-331043.786895,353462.543744,-2788132.523340,4117765.713218,-2264967.949399,76733.530057,815896.612947,-2154428.061712,5342706.519475,-9878193.215946,9967603.169400,-3155811.100484,-2600160.838126,3655451.844512,-3087964.539832,1529239.029840,19173.001620,-268953.246615,55392.218256
1091818.244833,5569588.153461,-1656685.772738,-4843980.854087,3381335.285398,889811.781924,-5975618.279179,1294230.373191,831642.262320,-5990523.389414,932871.784921,3881197.635152,3084540.942087,1377642.528072,-6020100.851572,5084154.412938,-514598.108978,-3606914.239155,-6481899.559582,4535207.254454,289782.865619,5877604.838409,4230028.032307,-9889533.603954,1076672.716471,5922987.508129,-2479683.852323,-858731.245455,-6375549.484516,7962538.769468,-1293628.270170,434267.945890,-5409851.697922,2279490.267031,-1464312.211459,4809099.889734,-8199178.388641,9223859.861574,3677999.348813,-4905153.644923,110997.467734,-7386087.943631,3711051.269702,877458.031789,2025216.859471,-2513218.834672,6657886.772709,-6141081.422654,-1975638.931705,3308346.087681,-660356.968693,1445373.158559,-501179.465730,-2223033.026066,2710197.619300,-1314212.675467,-3092239.644167,4863793.385312,532618.030904,-2783662.334976,-2340640.519567,4098892.729063,2297568.158793,-6210492.087590,2085114.401336,1221751.866224,-379496.640261,496016.066043,-2869847.115190,4087668.730566,-2215138.146204,59841.490981,827271.483792,-2141264.931900,5233678.140475,-9653337.501982,9793287.027430,-3208125.333429,-2434024.567974,3552884.424466,-3042683.081934,1504432.180815,24040.062227,-266857.085749,54815.418072
1087217.149260,5276531.234067,-1641545.151839,-4623922.037787,3197526.415436,884463.378803,-5775546.704462,1306373.194883,893464.670694,-5746491.664687,999048.181612,3782794.274545,2820429.450671,1210733.193465,-5888517.237565,5036115.507787,-597446.562874,-3412367.039664,-6163248.114885,4441525.028528,187420.109200,5635156.765298,4068432.634473,-9467896.446057,975698.517902,5735279.134859,-2448548.169918,-790638.252436,-6127302.252927,7565423.282005,-1188565.662277,549034.117150,-5217713.573818,2197449.474130,-1422688.170084,4445845.428413,-7793705.793122,8832384.139908,3612213.457257,-4677891.032953,116096.475445,-7264298.357951,3660109.856311,818538.318979,2068238.040934,-2458174.746593,6343187.777772,-6000797.553449,-1719625.110742,3104522.288725,-630202.036694,1356686.051589,-371030.049322,-2244959.405057,2577036.027862,-1143673.983594,-3057875.242690,4732819.444686,446576.153239,-2631516.290495,-2265435.217056,3959492.238315,2198585.872637,-6031339.874869,2116556.591470,1119891.997023,-428526.239221,640807.769236,-2946751.612372,4047232.507520,-2158705.699551,42027.234664,837173.917868,-2123117.046926,5111702.597151,-9404407.571809,9595148.931002,-3254564.010567,-2259191.610115,3440281.911026,-2990170.855898,1476616.136367,28374.459529,-263929.004294,54075.792172
1078740.779324,4965827.237190,-1623296.948201,-4388165.101394,3005238.352540,877099.842991,-5559988.253412,1315873.130622,955195.295607,-5486087.231896,1065817.747311,3672646.126254,2543968.071807,1040315.286867,-5740750.325079,4974946.132799,-679660.884749,-3207286.542442,-5826036.928001,4337187.427736,81627.442061,5375941.786642,3895128.275964,-9018368.784440,870383.954273,5532696.509729,-2410662.298270,-719740.173734,-5861547.056962,7145090.574648,-1078883.515259,665201.928817,-5012273.836671,2108278.335256,-1374789.956276,4064885.182660,-7365013.348802,8415955.539487,3536836.408702,-4434789.490811,120616.078034,-7125289.438385,3598197.850230,761216.044992,2105698.429047,-2397547.766723,6008885.059807,-5844261.681483,-1455305.030127,2890430.959518,-598481.808862,1262885.171751,-236171.031218,-2262423.592871,2432699.533300,-964621.256834,-3015551.762659,4587475.215323,357575.419788,-2469953.075987,-2182840.453164,3806689.592705,2093370.367103,-5833834.254715,2142312.815366,1014145.373856,-477714.438947,786710.083073,-3017296.881075,3995231.427041,-2095206.585665,23338.101688,845260.495621,-2099366.381969,4975926.509486,-9130035.393572,9371336.535145,-3293662.377702,-2076095.763481,3317207.186723,-2929789.566840,1445557.911330,32071.906186,-260074.801565,53156.209809
1065922.417006,4637742.358707,-1601611.648640,-4136594.421898,2804974.228779,867472.515279,-5328656.419491,1322255.113266,1016210.384842,-5209268.859599,1132641.858651,3550055.227281,2255902.426644,867433.008996,-5575760.556863,4899254.390020,-760378.860708,-2992005.752296,-5470632.177774,4221527.336639,-27114.887893,5099888.471824,3709996.328337,-8540940.798807,761056.603339,5314896.268792,-2365376.498162,-646287.819759,-5578144.320434,6701970.137112,-964915.733235,781872.215471,-4793417.924645,2011733.006584,-1320134.972958,3667147.419346,-6913600.950944,7974726.222878,3451104.403736,-4175763.483073,124433.860955,-6967758.092963,3524269.038516,706178.191496,2136470.421209,-2331056.136463,5655163.293202,-5670508.475015,-1183905.530838,2666526.232965,-565244.529040,1164092.430931,-97209.214751,-2274570.197241,2276919.932501,-777499.867816,-2964497.906755,4426999.765705,266001.501384,-2299075.354626,-2092528.038279,3639926.637401,1981945.484330,-5617062.903864,2161297.644750,904912.143694,-526627.282294,932544.478036,-3079911.185069,3930459.760764,-2024196.104392,3818.804808,851193.754051,-2069404.421148,4825552.519721,-8828982.450676,9120115.825835,-3323961.722863,-1885224.499289,3183244.584673,-2860902.470283,1411036.090150,35016.106229,-255195.752892,52038.870225
