-2370174.248209,574536.998454,5259991.747733,1600493.222918,-4044280.425754,379414.537000,707358.812822,4232032.231410,-4869295.569715,-2274477.845658,4386253.142473,-1667082.561013,-5032566.742819,305333.223552,-7931900.424780,-472502.706415,7769999.046511,2310588.656225,353659.726364,4278525.512466,4963542.102400,-406532.521565,-1323107.721746,-1148342.105983,-6428708.569251,-1037508.113281,-1064857.732682,-3267270.552454,1338106.412713,4841782.798567,-3632635.585419,2805197.602083,761256.432806,4481426.704855,-277615.704082,-1856582.404314,-6388531.162431,5381969.407624,1764755.630036,-1028466.932932,-5500675.148221,-974838.186853,6129885.359717,-3061650.536212,831554.590870,5181426.494121,-4487150.407346,-1889079.306542,1650110.282434,1516420.657608,-2168596.052168,-1733050.775153,4060334.169441,1791304.121769,-6435257.403058,3206220.623371,802840.699693,-2190676.988440,2486115.396729,-799695.922777,-2115736.148731,3221968.620384,-2862088.149953,3065203.059919,-2970237.235746,1765127.585949,-833192.923572,1024155.425788,-1256143.315225,1006183.783070,-838070.455115,-76319.366377,1333263.540354,-125828.405985,-3192550.357289,4281733.541249,-1132081.394267,-2572671.391696,2888520.075566,-1077494.360150,1638.514581,92307.636284,-17003.022738
-2365521.931448,584656.727644,5230777.463810,1599943.815392,-4038170.755724,381415.082574,712283.700015,4232166.724510,-4867074.464243,-2290148.363978,4377410.873307,-1648837.028075,-5016909.165668,312366.775731,-7922487.978872,-484952.377565,7767565.742255,2320737.910815,359287.391410,4268843.427274,4913596.235840,-396223.351542,-1333682.719161,-1139445.089477,-6425801.924057,-1037831.334033,-1048893.330560,-3253836.209110,1355041.859062,4853264.406768,-3629863.870106,2780442.190044,741175.836070,4491710.634868,-311800.571698,-1853017.031520,-6364838.580524,5364289.626585,1784732.863165,-1041229.127614,-5463108.635062,-976674.871447,6112237.648364,-3066874.251897,825701.099976,5180647.482685,-4490027.403529,-1877358.475821,1640477.087787,1534038.906524,-2166241.867423,-1745978.357183,4039366.352404,1799014.957556,-6390986.645829,3173869.680438,798555.366251,-2191610.232192,2502551.840542,-812187.167178,-2119005.779198,3228521.556527,-2851533.913399,3044683.987387,-2955615.013023,1751285.026508,-812929.023832,1004697.299331,-1249483.496131,1016222.652719,-855871.773806,-61356.624071,1321478.694589,-123375.366207,-3171721.017504,4249608.428321,-1110422.124602,-2587916.770878,2902760.159695,-1083953.557050,1134.586846,93469.957844,-17223.258323
-2358601.142943,595463.488809,5195483.430098,1598236.036877,-4028735.837309,383194.254260,716946.034971,4228635.502722,-4861296.903737,-2305384.188295,4365050.352685,-1628013.258856,-4996873.759323,320310.553742,-7906433.085340,-497939.285724,7759773.827973,2329801.741157,365107.995564,4255200.966021,4855952.094459,-385019.470578,-1344369.324555,-1128743.932355,-6418151.423173,-1037286.161460,-1030762.217539,-3237302.632149,1372210.799011,4862615.019765,-3624124.062412,2751621.747635,718703.136472,4500292.644683,-349270.365361,-1847575.359503,-6335086.186740,5341627.434493,1805567.962248,-1054751.316773,-5418733.913612,-978133.481770,6089036.175348,-3070322.062895,819178.058712,5175967.907195,-4490256.245956,-1863351.615222,1628896.377728,1552483.153904,-2162604.946361,-1759002.179856,4014594.272108,1805452.170587,-6338113.922214,3136224.829340,793671.214284,-2191420.341503,2519003.303130,-825483.236890,-2120876.146922,3233167.705753,-2837757.560863,3019883.436092,-2937297.464200,1734693.414128,-790056.665615,982725.015792,-1241501.108832,1026746.763693,-875030.888815,-44756.164818,1307783.360143,-120937.504793,-3146622.687848,4211767.701287,-1086248.043210,-2602644.646589,2916283.143822,-1090367.760321,738.603071,94597.128982,-17439.045714
-2348955.867454,606870.449371,5153274.660100,1595033.523253,-4015233.150878,384628.982001,721153.801929,4220552.974868,-4851095.011837,-2319661.740448,4348478.818598,-1604402.801338,-4971683.045933,329168.566848,-7882252.150910,-511307.350184,7745291.149483,2337225.427827,370976.845797,4236884.368586,4789916.990354,-372958.970258,-1354960.440130,-1116066.294266,-6404557.184007,-1035599.308678,-1010275.216838,-3217141.804333,1389197.932492,4868944.734052,-3614743.215916,2718330.035938,693698.403666,4506444.905038,-389976.181742,-1839830.734808,-6298306.839434,5313154.020281,1826922.125562,-1068829.931445,-5366729.295271,-979161.679725,6059328.802634,-3071407.115028,811944.140916,5166403.322315,-4487036.938465,-1846781.743239,1615115.229804,1571466.384048,-2157362.831461,-1771800.588177,3985493.407345,1810165.465949,-6275563.718435,3092700.725503,788177.057389,-2189767.650403,2534994.300954,-839435.751601,-2120892.777824,3235237.522044,-2820234.006084,2990272.729615,-2914742.383548,1715056.456572,-764513.590458,958156.821485,-1232028.548580,1037575.022770,-895380.004954,-26508.624765,1291966.087796,-118525.696478,-3116743.190392,4167575.101332,-1059460.973073,-2616305.143345,2928488.251301,-1096512.702270,461.490369,95661.745316,-17645.401260
-2336070.701198,618761.330192,5103279.973205,1590009.357065,-3996869.323841,385576.628877,724684.441590,4206897.877839,-4835531.759585,-2332396.973212,4326938.395527,-1577786.614994,-4940525.297211,338991.645164,-7848333.746120,-524845.202336,7722651.291612,2342377.180585,376758.351650,4213076.454410,4714768.268145,-360094.936082,-1365173.512830,-1101160.757500,-6383722.897047,-1032521.058366,-987274.580748,-3192857.163331,1405563.159266,4871288.916493,-3600962.723357,2680144.148042,666052.822230,4509363.827874,-433818.919305,-1829346.655095,-6253469.046229,5277967.176815,1848440.554208,-1083259.912006,-5306277.436633,-979645.417281,6022066.461288,-3069456.310540,803993.210850,5150839.228542,-4479510.501877,-1827342.305602,1598860.749832,1590688.110015,-2150207.863481,-1783999.553859,3951562.669632,1812588.091427,-6202202.255145,3042744.212894,782032.710344,-2186296.132507,2550023.428059,-853890.601964,-2118565.657126,3234002.805901,-2798368.960594,2955242.240036,-2887326.864984,1692003.108441,-736166.904576,930861.110911,-1220884.327973,1048536.698936,-916764.412966,-6592.879335,1273814.595052,-116193.812119,-3081489.633265,4116337.354793,-1029975.499989,-2628281.702575,2938722.003150,-1102166.878438,341.268583,96621.913712,-17834.923779
-2319376.776964,631075.034164,5044474.301158,1582834.478387,-3972827.120045,385937.622197,727307.995623,4186497.726095,-4813551.634575,-2342999.309807,4299598.886181,-1547939.720435,-4902527.440871,349853.485707,-7802884.326781,-538338.099731,7690256.528117,2344666.307657,382387.078629,4182787.651692,4629600.705575,-346445.284802,-1374717.855579,-1083731.537607,-6354285.272967,-1027784.922675,-961596.374379,-3163897.346557,1420891.163658,4868671.263868,-3581940.673164,2636526.544423,635657.877179,4508233.615616,-480818.852237,-1815671.743591,-6199403.286561,5235048.904754,1869815.997814,-1097947.001011,-5236386.879548,-979343.447784,5976045.524767,-3063799.468266,795295.378935,5128106.054357,-4466785.286120,-1804671.509836,1579817.249684,1609890.261012,-2140825.752555,-1795249.150208,3912278.726131,1812059.788607,-6116672.979165,2985696.682824,775164.985837,-2180639.106286,2563629.314929,-868739.941934,-2113363.719108,3228672.973272,-2771460.703651,2914064.648918,-2854340.504202,1665083.166978,-704788.073278,900622.339533,-1207859.899359,1059500.859013,-939092.362472,15049.659254,1253110.633119,-114043.993154,-3040144.979941,4057241.242619,-997658.602158,-2637976.563007,2946360.042755,-1107136.786404,431.828958,97430.269020,-17999.390212
-2298337.302428,643639.712410,4975992.415688,1573117.424699,-3942198.129216,385507.510685,728766.424965,4158217.708288,-4784095.957763,-2350757.610385,4265639.727916,-1514650.402501,-4856753.279334,361753.635994,-7744160.407194,-551525.447853,7646443.817317,2343351.264404,387660.969177,4145202.507150,4533732.422536,-332083.377181,-1383309.851928,-1063518.325075,-6314778.737286,-1021116.903554,-933084.035926,-3129694.580736,1434639.233045,4859958.906835,-3556873.831954,2587100.788133,602452.528150,4502112.156651,-530790.771515,-1798358.290751,-6134968.842339,5183424.670329,1890556.070909,-1112586.083681,-5156192.733984,-978145.622329,5920130.578154,-3053666.890386,785820.869127,5096959.701739,-4447868.261666,-1778457.408035,1557691.965329,1628710.654822,-2128860.356603,-1805132.080582,3867099.139400,1807965.553704,-6017763.355861,2920952.807549,767536.995447,-2172362.895150,2575183.199937,-883762.544388,-2104728.415815,3218400.186422,-2738865.713949,2866119.616962,-2815138.510655,1633947.100558,-670324.334554,867368.757053,-1192755.267425,1070203.949746,-962091.111888,38375.250661,1229644.321486,-112127.582953,-2992102.024717,3989567.736157,-962442.029391,-2644656.656932,2950608.307325,-1111133.468233,762.144308,98042.637857,-18130.858450
-2272347.093993,656380.618858,4896754.355258,1560480.127358,-3904088.420919,384186.693181,728781.909625,4120873.603269,-4746053.078115,-2355039.989504,4224154.790300,-1477691.393735,-4802240.706047,374739.682382,-7670238.231589,-564180.416177,7589505.566894,2337765.150082,392474.892449,4099288.933353,4426281.115878,-317044.165078,-1390609.107060,-1040278.268216,-6263691.687782,-1012221.846008,-901570.503726,-3089635.479837,1446314.120467,4844047.230526,-3524863.534110,2531324.165624,566310.598116,4490075.245490,-583632.458077,-1776895.231764,-6058970.859999,5122023.695436,1910281.675435,-1126968.677623,-5064715.813296,-975897.767435,5853125.251352,-3038342.215438,775556.884169,5056119.196916,-4421750.623280,-1748338.416401,1532165.908271,1646781.420255,-2113932.807513,-1813210.966026,3815418.429315,1799661.532176,-5904160.211454,2847876.320926,759100.827359,-2161067.770119,2584125.774986,-898798.182089,-2092088.425126,3202351.178588,-2699907.684758,2810713.249853,-2769013.383726,1598171.984376,-632621.693682,830949.284201,-1175366.926746,1080464.154314,-985594.243673,63400.423578,1203178.904607,-110498.276676,-2936684.306746,3912519.645236,-924224.948821,-2647629.221385,2950730.717094,-1113897.876033,1363.442071,98417.079670,-18221.844890
-2240798.664071,669124.990449,4805806.634117,1544518.661632,-3857548.828479,381769.205005,727083.976339,4073187.816395,-4698238.255384,-2355090.274584,4174252.316380,-1436872.294398,-4737989.203951,388808.349675,-7579197.318225,-575997.999730,7517591.673919,2327151.015306,396675.885073,4044097.743953,4306508.752243,-301393.681630,-1396303.562938,-1013705.268198,-6199463.973364,-1000828.412987,-866923.536171,-3043103.896827,1455344.703260,4819738.577986,-3485036.306804,2468766.147781,527215.386122,4471088.979847,-639149.522244,-1750816.741424,-5970157.747259,5049777.413397,1928477.142713,-1140826.999254,-4961016.458351,-972376.172726,5773757.099941,-3017024.351602,764492.137867,5004235.501744,-4387377.719554,-1713948.102954,1502907.845734,1663719.472509,-2095673.841029,-1819026.608265,3756678.935192,1786433.044272,-5774535.819318,2765839.364046,749786.104578,-2146275.765918,2589780.172159,-913606.888030,-2074837.640003,3179585.837978,-2653855.931685,2747158.609789,-2715268.934623,1557367.395460,-591595.708684,791272.562224,-1155488.040078,1090020.954743,-1009331.405350,90079.950746,1173507.788817,-109240.814226,-2873200.718714,3825290.629485,-882914.933583,-2646119.055459,2945886.100661,-1115132.648530,2277.881374,98501.286590,-18263.037394
-2203072.254592,681760.426882,4702134.280831,1524847.361393,-3801659.187484,378124.343817,723363.733854,4013846.307182,-4639456.814807,-2350183.482082,4114986.065072,-1392010.673354,-4662981.343428,404003.562592,-7469078.661839,-586670.327596,7428858.847847,2310798.925365,400151.053071,3978562.852242,4173600.819497,-285174.057466,-1400018.380469,-983518.288693,-6120499.268433,-986680.981846,-829036.395031,-2989502.391048,1461192.526464,4785841.674043,-3436465.412659,2398942.134720,485144.195003,4444145.088953,-697156.847044,-1719655.279932,-5867299.272501,4965585.336192,1944674.839089,-1153916.757287,-4844140.012384,-967338.859331,5680766.014551,-2988938.681522,752609.306954,4939941.017195,-4343661.302724,-1674935.016787,1469596.212819,1679130.070392,-2073709.848471,-1822104.901760,3690317.944140,1767540.290916,-5627561.590898,2674252.327150,739510.471009,-2127545.773561,2591525.355963,-927995.150668,-2052362.698320,3149188.638715,-2599984.523405,2674742.518158,-2653177.086259,1511100.255775,-547101.300599,748195.612704,-1132899.959942,1098642.291246,-1033065.642929,118376.188167,1140431.306802,-108448.359443,-2800952.500379,3727088.931637,-838446.344194,-2639351.395513,2935254.097619,-1114553.487427,3550.649775,98242.616973,-18245.086502
-2158556.605156,694103.224589,4584787.494297,1501038.617985,-3735450.639410,373057.096768,717330.585351,3941609.516234,-4568522.489608,-2339546.910253,4045431.742694,-1342932.530130,-4576200.680202,420287.146533,-7337921.532855,-595886.520578,7321443.810551,2287913.047791,402724.907981,3901732.977908,4026895.039444,-268462.314026,-1401402.959984,-949466.208189,-6025191.278950,-969491.254349,-787803.556096,-2928193.596322,1463238.823964,4741095.848078,-3378259.270624,2321431.552243,440093.492243,4408172.278203,-757360.868756,-1682930.974376,-5749169.528202,4868379.872103,1958304.863012,-1165893.834414,-4713202.923680,-960615.166338,5572918.329936,-2953261.451428,739905.305942,4861858.646795,-4289503.035139,-1630950.654449,1431917.538330,1692548.418424,-2047632.122136,-1821941.030723,3615767.250683,1742284.517101,-5462020.288960,2572568.177244,728211.498496,-2104389.203736,2588627.723103,-941683.337637,-2024054.995775,3110223.839172,-2537612.026121,2592834.243777,-2582074.324706,1459018.410875,-499118.210790,701686.073546,-1107409.518770,1106030.239040,-1056464.077816,148196.460629,1103751.289441,-108171.453286,-2719318.077376,3617175.904338,-790772.209286,-2626501.653073,2917936.486648,-1111822.957724,5206.458971,97593.719617,-18159.389045
-2106656.062113,706001.407547,4452817.650684,1472730.365868,-3658021.478579,366441.623824,708655.293399,3855199.443354,-4484219.692950,-2322447.259168,3964665.136638,-1289509.239499,-4476633.006967,437625.866449,-7183799.179911,-603325.231895,7193466.795887,2257820.193398,404288.280584,3812568.392078,3865719.694262,-251297.582406,-1400083.427329,-911303.627623,-5911959.182322,-949019.514313,-743167.753500,-2858570.901464,1460909.097949,4684281.019589,-3309536.275271,2235815.424037,392131.701027,4362069.088552,-819428.973452,-1640230.884655,-5614563.469524,4757097.826600,1968827.011699,-1176462.089154,-4567343.413690,-951936.946876,5449003.976791,-2909251.204700,726367.821984,4768645.279067,-4223803.056518,-1581657.489209,1389559.954189,1703521.834660,-2017058.499114,-1818010.127971,3532465.305444,1709955.784503,-5276712.381560,2460279.682632,715802.558139,-2076331.235263,2580389.353331,-954417.998016,-1989299.811863,3061754.289162,-2466055.278459,2500816.521810,-2501319.725717,1400771.480193,-447600.263117,651681.432956,-1078810.949303,1111895.097320,-1079204.041816,179435.750700,1063299.031679,-108483.338446,-2627670.390104,3494822.703078,-739852.031146,-2606758.104699,2893053.539629,-1106612.724470,7272.469334,96506.621650,-17997.242650
-2046780.250844,717300.001684,4305418.167172,1439485.875176,-3568459.539662,358065.971526,697025.807051,3753367.742336,-4385393.956456,-2298105.434889,3871793.843780,-1231664.900274,-4363260.849652,455979.868431,-7004863.975809,-608602.875837,7043082.870307,2219718.958395,404682.357216,3710172.299928,3689563.449888,-233757.864128,-1395697.212334,-868800.677384,-5779211.320254,-925066.712463,-695109.297579,-2780035.619060,1453584.058374,4614139.078867,-3229463.870927,2141769.272334,341351.353040,4304777.194970,-882978.284969,-1591135.468256,-5462360.462104,4630742.615499,1975620.965880,-1185231.933996,-4405826.067378,-941100.199544,5307902.622467,-2856131.978954,712022.218745,4658917.649191,-4145447.567123,-1526749.148458,1342234.301594,1711568.607984,-1981605.943902,-1809795.147203,3439923.023300,1669839.716354,-5070553.227567,2336950.954673,702206.176517,-2042887.206891,2566065.388973,-965902.408846,-1947496.508492,3002849.959652,-2384674.615410,2398136.479085,-2410320.487762,1336059.213251,-392583.387388,598210.398995,-1046938.805112,1115908.744980,-1100883.992906,211921.438353,1018947.921091,-109455.317651,-2525450.679453,3359378.951333,-685682.481887,-2579271.403467,2859671.309168,-1098561.413182,9769.055385,94933.012999,-17749.793507
