3211.61646,3211.77418,3211.91489,3212.11339,3212.31575,3212.44638,3212.40811,3212.08220,3211.32839,3209.98507,3207.86956,3204.77843,3200.48812,3194.75569,3187.31986,3177.90236,3166.20961,3151.93482,3134.76058,3114.36187,3090.40969,3062.57515,3030.53430,2993.97344,2952.59506,2906.12434,2854.31617,2796.96260,2733.90057,2665.01983,2590.27086,2509.67256,2423.31940,2331.38790,2234.14197,2131.93683,2025.22130,1914.53787,1800.52051,1683.88981,1565.44526,1446.05454,1326.63987,1208.16142,1091.59812,977.92615,868.09571,763.00644,663.51326,570.38567,484.13152,405.20383,333.90915,270.39907,214.66756,166.55437,125.75443,93.06984,68.75906,48.31684,31.45796,17.85977,7.16899,-0.63704,-5.84950,-10.37910,-14.28823,-17.64573,-20.36111,-23.63392,-26.83593,-30.13952,-33.88131,-38.25307,-43.50117,-50.05183,-58.55598,-69.96012,-93.79308,-170.36760,-436.99533
3627.70231,3627.88459,3628.05831,3628.31066,3628.58593,3628.80606,3628.87069,3628.65714,3628.02051,3626.79378,3624.78806,3621.79289,3617.57682,3611.88807,3604.45547,3594.98973,3583.18500,3568.72082,3551.26447,3530.47385,3506.00085,3477.49523,3444.60915,3407.00225,3364.34735,3316.33674,3262.68909,3201.59916,3129.62795,3050.98413,2965.61023,2873.52515,2774.83442,2669.73773,2558.53509,2441.63147,2319.53941,2192.87924,2062.37658,1928.85681,1793.23623,1656.50982,1519.73552,1384.01525,1250.47280,1120.22920,994.37609,873.94788,759.89338,653.07410,554.21801,463.77156,382.08371,309.32617,245.48998,190.38943,143.67291,104.83677,76.32657,53.48040,34.65103,19.47310,7.54854,-1.53831,-7.34470,-12.24701,-16.48529,-20.14011,-23.17859,-26.54427,-30.19637,-33.86203,-38.02480,-42.93002,-48.84191,-56.24115,-65.88484,-78.85796,-105.31323,-192.06113,-497.96721
4089.96296,4090.17371,4090.38704,4090.70066,4091.05173,4091.35224,4091.48899,4091.32362,4090.69264,4089.40765,4087.25547,4083.99862,4079.37582,4073.10277,4064.87327,4054.36051,4041.21890,4025.08618,4005.58613,3982.33177,3954.92907,3922.98144,3886.09472,3843.88291,3795.97462,3742.02012,3681.69903,3614.72860,3540.87248,3459.94975,3371.84431,3276.51415,3171.01740,3051.14994,2924.27343,2790.85318,2651.47306,2506.84068,2357.78469,2205.24846,2050.28008,1894.01829,1737.67450,1582.51105,1429.81580,1280.87390,1136.93728,999.19273,868.72986,746.50960,633.35685,529.89336,436.46318,353.25983,280.27058,217.28052,163.88509,119.51016,84.65121,59.15088,38.15132,21.23517,7.95430,-2.15955,-8.98744,-14.28791,-18.87804,-22.84679,-26.19709,-29.68398,-33.82287,-37.87721,-42.49377,-47.97952,-54.61539,-62.94142,-73.83387,-88.53149,-117.78691,-215.68633,-565.32913
4602.15067,4602.39432,4602.65608,4603.04515,4603.49085,4603.89412,4604.12756,4604.03544,4603.43375,4602.11035,4599.82521,4596.31087,4591.27299,4584.39127,4575.32057,4563.69248,4549.11723,4531.18615,4509.47462,4483.54568,4452.95420,4417.25187,4375.99285,4328.74019,4275.07310,4214.59483,4146.94142,4071.79099,3988.87361,3897.98156,3798.97978,3691.81632,3576.53250,3453.27249,3322.29206,3183.69663,3024.95764,2860.16510,2690.28427,2516.39148,2339.68329,2161.46059,1983.10811,1806.06944,1631.81806,1461.82489,1297.52333,1140.27278,991.32194,851.77329,722.54979,604.37427,497.70247,402.72249,319.41643,247.53594,186.61623,135.99912,94.85895,65.34812,41.96241,23.13698,8.36763,-2.87127,-10.79968,-16.52419,-21.49061,-25.79572,-29.45965,-33.11886,-37.74222,-42.21815,-47.32518,-53.44400,-60.87104,-70.21131,-82.47476,-99.07118,-131.32588,-241.47665,-639.90827
5168.53465,5168.81613,5169.13627,5169.61688,5170.17856,5170.71008,5171.06840,5171.07859,5170.53397,5169.19621,5166.79563,5163.03162,5157.57331,5150.06054,5140.10513,5127.29258,5111.18418,5091.31981,5067.22114,5038.39569,5004.34153,4964.55279,4918.52603,4865.76744,4805.80098,4738.17726,4662.48339,4578.35343,4485.47953,4383.62349,4272.62863,4152.43156,4023.07364,3884.71187,3737.62853,3582.23944,3419.10021,3248.91229,3063.79879,2865.97901,2664.89899,2462.04283,2258.99082,2057.39126,1858.92734,1665.28005,1478.08817,1298.90645,1129.16373,970.12229,822.84043,688.13939,566.55476,458.31839,363.40264,281.52038,212.13831,154.50309,107.67642,72.11257,46.10432,25.18499,8.78491,-3.68464,-12.79667,-18.97262,-24.34102,-29.00614,-33.04142,-36.89180,-41.96296,-46.90715,-52.54411,-59.35251,-67.64316,-78.09202,-91.85873,-110.54303,-146.00738,-269.60467,-722.40193
5793.76597,5794.09061,5794.48001,5795.06966,5795.77063,5796.45830,5796.97235,5797.11679,5796.65994,5795.33465,5792.83854,5788.83449,5782.95138,5774.78508,5763.89991,5749.83048,5732.08405,5710.14356,5683.47129,5651.51327,5613.70458,5569.47547,5518.25845,5459.49644,5392.65173,5317.21611,5232.72181,5138.75331,5034.95987,4921.06859,4796.89778,4662.37030,4517.52657,4362.53686,4197.71227,4023.51413,3840.56099,3649.63298,3451.67278,3247.78316,3029.66435,2799.24049,2568.52905,2339.41042,2113.80479,1893.63059,1680.75882,1476.96536,1283.88291,1102.95477,935.39217,782.13719,643.83225,520.69678,412.73693,319.62069,240.73670,175.22384,122.01108,79.85792,50.60123,27.38896,9.20534,-4.60837,-14.71161,-21.64724,-27.44500,-32.49525,-36.91551,-41.01880,-46.48517,-51.96498,-58.17398,-65.73247,-74.96441,-86.62483,-102.03549,-123.01179,-161.90603,-300.24162,-813.53345
6482.96142,6483.33482,6483.80478,6484.52169,6485.38614,6486.25880,6486.96045,6487.27189,6486.93407,6485.64814,6483.07583,6478.83990,6472.52496,6463.67857,6451.81279,6436.40621,6416.90659,6392.73414,6363.28562,6327.93919,6286.06031,6237.00854,6180.14548,6114.84374,6040.49710,5956.53174,5862.41853,5757.68628,5641.93586,5514.85486,5376.23268,5225.97565,5064.12173,4890.85445,4706.51547,4511.61523,4306.84106,4093.06212,3871.33060,3642.87847,3409.10966,3171.62397,2915.21774,2655.32992,2399.35924,2149.49306,1907.86509,1676.50132,1457.26526,1251.80518,1061.50549,887.44484,730.36268,590.58126,467.98797,362.27331,272.73711,198.39634,138.03032,90.23496,55.46712,29.74752,9.61609,-5.66361,-16.82851,-24.56988,-30.82556,-36.28731,-41.09715,-45.51223,-51.31767,-57.41725,-64.25803,-72.61606,-82.87259,-95.86146,-113.06128,-136.54998,-179.10492,-333.57609,-914.10136
7241.72370,7242.15148,7242.71298,7243.57481,7244.62606,7245.71133,7246.63065,7247.13947,7246.94871,7245.72485,7243.09027,7238.62382,7231.86157,7222.29814,7209.38828,7192.54914,7171.16318,7144.58175,7112.12957,7073.11019,7026.81242,6972.51792,6909.50998,6837.08354,6754.55645,6661.28202,6556.66277,6440.16527,6311.33591,6169.81748,6015.36608,5847.86823,5667.35748,5474.03027,5268.26020,5050.61024,4821.84206,4582.92186,4335.02184,4079.51678,3817.97505,3552.14370,3283.92762,3008.55051,2718.71263,2435.67475,2161.90426,1899.71037,1651.21786,1418.30709,1202.55866,1005.20581,827.09682,668.66949,529.74819,409.92432,308.46312,224.24351,155.87602,101.76454,60.73476,32.26663,10.00959,-6.86775,-19.18627,-27.74963,-34.49201,-40.39355,-45.60793,-50.34856,-56.47525,-63.27947,-70.81731,-80.02342,-91.39267,-105.82714,-124.97694,-151.21284,-197.66441,-369.75961,-1024.83659
8076.25994,8076.74744,8077.41030,8078.43269,8079.69117,8081.01274,8082.17481,8082.90513,8082.88179,8081.73340,8079.03940,8074.33061,8067.09013,8056.75469,8042.71643,8024.32538,8000.89254,7971.69395,7935.97552,7892.95906,7841.84937,7781.84263,7712.13610,7631.93922,7540.48613,7437.04964,7320.95646,7191.60386,7048.47729,6891.16892,6719.39671,6533.02362,6332.07648,6116.76388,5887.49248,5644.88098,5389.77094,5123.23360,4846.57191,4561.31695,4269.21808,3972.22625,3672.47014,3372.22533,3073.97170,2755.23555,2445.60708,2149.00161,1867.84030,1604.26653,1360.08336,1136.69948,935.08670,755.75156,598.70141,463.09882,348.30768,253.05057,175.74754,114.58616,67.59395,34.95287,10.38054,-8.23426,-21.80503,-31.21147,-38.46823,-44.83881,-50.48549,-55.52206,-62.00405,-69.58112,-77.86939,-87.98944,-100.56543,-116.57072,-137.84274,-167.07806,-217.67123,-408.98950,-1146.61427
8993.43354,8993.98553,8994.75742,8995.95239,8997.43333,8999.00807,9000.42931,9001.39460,9001.54628,9000.47167,8997.70338,8992.71990,8984.94664,8973.75724,8958.47567,8938.37877,8912.69977,8880.63259,8841.33728,8793.94649,8737.57337,8671.32076,8594.29188,8505.60259,8404.39525,8289.85414,8161.22246,8017.82078,7859.06673,7684.49570,7493.78226,7286.76170,7063.45136,6824.07088,6569.06079,6299.09851,6015.11085,5718.28218,5410.05706,5092.13675,4766.46849,4435.22706,4100.78818,3765.69353,3432.60808,3104.33716,2761.92848,2426.98415,2109.40747,1811.64066,1535.73924,1283.31125,1055.46922,852.79852,675.34379,522.34341,392.67459,285.10391,197.83723,128.81928,75.82188,37.81984,10.72650,-9.77500,-24.70271,-35.03402,-42.76570,-49.63626,-55.74454,-61.18328,-67.94552,-76.33752,-85.43166,-96.53436,-110.41591,-128.12393,-151.69988,-184.20175,-239.18498,-451.42845,-1280.28393
